Metric,SG_max,WCG,SG_mean
AUROC Joint,0.8484885068572534,0.8775685535823586,0.8391654191616765
Max F1 Joint,0.6703176341730558,0.6304128902316213,0.6366782006920416
Acc Joint,0.88,0.9524,0.8756
SHD Joint,0.6048387096774194,0.6538461538461539,0.6270161290322581
Max F1 th Joint,0.04352479428052902,0.043355897068977356,0.026250580325722694
Acc th Joint,0.05049129104185285,0.055296963816296986,0.029898472958140902
SHD th Joint,0.05049129104185285,0.055296963816296986,0.029898472958140902
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.33110814419225637,0.13571961222967935,0.33110814419225637
NULL ACC Joint,0.8016,0.9272,0.8016
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.05538922155688623,0.01926948518838079,0.04740518962075848
F1_TPR Joint,0.6149193548387096,0.5714285714285714,0.5544354838709677
F1_TNR Joint,0.9446107784431138,0.9807305148116192,0.9525948103792415
F1_FNR Joint,0.3850806451612903,0.42857142857142855,0.44556451612903225
F1_PREC Joint,0.7331730769230769,0.6995515695067265,0.7432432432432432
F1_REC Joint,0.6149193548387096,0.5714285714285714,0.5544354838709677
ACC_FPR Joint,0.03792415169660679,0.010641357492090883,0.022954091816367265
ACC_TPR Joint,0.5483870967741935,0.4816849816849817,0.4657258064516129
ACC_TNR Joint,0.9620758483033932,0.9893586425079092,0.9770459081836327
ACC_FNR Joint,0.45161290322580644,0.5183150183150184,0.5342741935483871
ACC_PREC Joint,0.7816091954022989,0.7804154302670623,0.8339350180505415
ACC_REC Joint,0.5483870967741935,0.4816849816849817,0.4657258064516129
SHD_FPR Joint,0.03792415169660679,0.010641357492090883,0.022954091816367265
SHD_TPR Joint,0.5483870967741935,0.4816849816849817,0.4657258064516129
SHD_TNR Joint,0.9620758483033932,0.9893586425079092,0.9770459081836327
SHD_FNR Joint,0.45161290322580644,0.5183150183150184,0.5342741935483871
SHD_PREC Joint,0.7816091954022989,0.7804154302670623,0.8339350180505415
SHD_REC Joint,0.5483870967741935,0.4816849816849817,0.4657258064516129
AUROC individual,0.8495866871316862,0.8850755231923961,0.8429816277402021
Max F1 individual,0.7582852660979255,0.7140001752976982,0.7392652968806215
Acc individual,0.9144000000000001,0.9638666666666663,0.9056000000000002
SHD individual,0.435654761904762,0.49204004329004336,0.47701984126984137
Max F1 th individual,0.06512876549735665,0.06560764715075493,0.03170926650054753
Acc th individual,0.047386938298257485,0.050403654291710474,0.02658252351849124
SHD th individual,0.047386938298257485,0.050403654291710474,0.02658252351849124
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.32463414290996395,0.13441065606379674,0.32463414290996395
NULL ACC individual,0.8015999999999999,0.9271999999999998,0.8015999999999999
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.06459685421217928,0.01966721404452004,0.08063939730944035
F1_TPR individual,0.5057380952380952,0.4621836219336219,0.49782539682539684
F1_TNR individual,0.9354031457878206,0.9803327859554798,0.9193606026905594
F1_FNR individual,0.4942619047619048,0.537816378066378,0.5021746031746032
F1_PREC individual,0.6825516591251883,0.6603273809523809,0.6599664502164501
F1_REC individual,0.5057380952380952,0.4621836219336219,0.49782539682539684
ACC_FPR individual,0.03032374489564219,0.008295161044774825,0.03369378126397913
ACC_TPR individual,0.671595238095238,0.6136865079365078,0.6480079365079363
ACC_TNR individual,0.9696762551043575,0.9917048389552251,0.9663062187360204
ACC_FNR individual,0.32840476190476187,0.38631349206349214,0.3519920634920634
ACC_PREC individual,0.8782222222222221,0.871547619047619,0.8518690476190475
ACC_REC individual,0.671595238095238,0.6136865079365078,0.6480079365079363
SHD_FPR individual,0.03032374489564219,0.008295161044774825,0.03369378126397913
SHD_TPR individual,0.671595238095238,0.6136865079365078,0.6480079365079363
SHD_TNR individual,0.9696762551043575,0.9917048389552251,0.9663062187360204
SHD_FNR individual,0.32840476190476187,0.38631349206349214,0.3519920634920634
SHD_PREC individual,0.8782222222222221,0.871547619047619,0.8518690476190475
SHD_REC individual,0.671595238095238,0.6136865079365078,0.6480079365079363
runtime,0 days 00:00:09.249927,0 days 00:00:09.249927,0 days 00:00:09.249927
path,data_release/obs_add_small/23_2025-12-02_21-54-15-290401,data_release/obs_add_small/23_2025-12-02_21-54-15-290401,data_release/obs_add_small/23_2025-12-02_21-54-15-290401
