Metric,SG_max,WCG,SG_mean
AUROC Joint,0.9033694673229556,0.9114777411980353,0.8819149109846783
Max F1 Joint,0.8006448146157981,0.7212475633528265,0.7661161427810336
Acc Joint,0.8532,0.9270666666666667,0.8208
SHD Joint,0.3879492600422833,0.503683241252302,0.47357293868921774
Max F1 th Joint,0.17545291034757912,0.19730060723205,0.10041173051463252
Acc th Joint,0.20375956264510384,0.2206914823113517,0.10494235094168446
SHD th Joint,0.20375956264510384,0.2206914823113517,0.10494235094168446
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.5490423679628554,0.2529699510831586,0.5490423679628554
NULL ACC Joint,0.6216,0.8552,0.6216
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.1093951093951094,0.03523542251325226,0.1364221364221364
F1_TPR Joint,0.7864693446088795,0.6804788213627992,0.758985200845666
F1_TNR Joint,0.8906048906048906,0.9647645774867477,0.8635778635778636
F1_FNR Joint,0.2135306553911205,0.31952117863720075,0.24101479915433405
F1_PREC Joint,0.8140043763676149,0.7658031088082902,0.7720430107526882
F1_REC Joint,0.7864693446088795,0.6804788213627992,0.758985200845666
ACC_FPR Joint,0.05855855855855856,0.021515434985968196,0.12097812097812098
ACC_TPR Joint,0.7082452431289641,0.6233885819521179,0.7251585623678647
ACC_TNR Joint,0.9414414414414415,0.9784845650140318,0.879021879021879
ACC_FNR Joint,0.2917547568710359,0.3766114180478821,0.2748414376321353
ACC_PREC Joint,0.8804204993429697,0.8306748466257668,0.7848970251716247
ACC_REC Joint,0.7082452431289641,0.6233885819521179,0.7251585623678647
SHD_FPR Joint,0.05855855855855856,0.021515434985968196,0.12097812097812098
SHD_TPR Joint,0.7082452431289641,0.6233885819521179,0.7251585623678647
SHD_TNR Joint,0.9414414414414415,0.9784845650140318,0.879021879021879
SHD_FNR Joint,0.2917547568710359,0.3766114180478821,0.2748414376321353
SHD_PREC Joint,0.8804204993429697,0.8306748466257668,0.7848970251716247
SHD_REC Joint,0.7082452431289641,0.6233885819521179,0.7251585623678647
AUROC individual,0.9046246396104753,0.9168401312854413,0.8908405590539489
Max F1 individual,0.8669860006289486,0.8060721431507691,0.8371955653676699
Acc individual,0.9004000000000003,0.9473333333333334,0.8764000000000004
SHD individual,0.25770343545343527,0.3516062858709915,0.32508438783438787
Max F1 th individual,0.19555064001892639,0.20996141642504054,0.10446350657277405
Acc th individual,0.17810507034365258,0.19635997726685353,0.10272471152245434
SHD th individual,0.17810507034365258,0.19635997726685353,0.10272471152245434
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.5432231883061757,0.25106940653581417,0.5432231883061757
NULL ACC individual,0.6216000000000002,0.8551999999999998,0.6216000000000002
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.08768829918791217,0.02219828194341678,0.1216037631529117
F1_TPR individual,0.744967893217893,0.6596931752887635,0.7320979853479852
F1_TNR individual,0.9123117008120876,0.9778017180565831,0.878396236847088
F1_FNR individual,0.2550321067821067,0.34030682471123636,0.2679020146520146
F1_PREC individual,0.8866644327894326,0.8711214633749461,0.8223061569493452
F1_REC individual,0.744967893217893,0.6596931752887635,0.7320979853479852
ACC_FPR individual,0.05803232448665883,0.016281378533383642,0.08936792022047438
ACC_TPR individual,0.8262955377955372,0.7385769467460641,0.8073911088911088
ACC_TNR individual,0.9419676755133409,0.983718621466616,0.9106320797795254
ACC_FNR individual,0.1737044622044622,0.26142305325393544,0.19260889110889112
ACC_PREC individual,0.9215332445332443,0.9057876682141387,0.8778014463606568
ACC_REC individual,0.8262955377955372,0.7385769467460641,0.8073911088911088
SHD_FPR individual,0.05803232448665883,0.016281378533383642,0.08936792022047438
SHD_TPR individual,0.8262955377955372,0.7385769467460641,0.8073911088911088
SHD_TNR individual,0.9419676755133409,0.983718621466616,0.9106320797795254
SHD_FNR individual,0.1737044622044622,0.26142305325393544,0.19260889110889112
SHD_PREC individual,0.9215332445332443,0.9057876682141387,0.8778014463606568
SHD_REC individual,0.8262955377955372,0.7385769467460641,0.8073911088911088
runtime,0 days 00:00:03.998868,0 days 00:00:03.998868,0 days 00:00:03.998868
path,data_release/coef_n_small/3_2025-12-02_19-45-44-568709,data_release/coef_n_small/3_2025-12-02_19-45-44-568709,data_release/coef_n_small/3_2025-12-02_19-45-44-568709
