Metric,SG_max,WCG,SG_mean
AUROC Joint,0.8661083312246103,0.8804576202982928,0.8305940340824062
Max F1 Joint,0.7655134541460736,0.6512096774193549,0.7162837162837162
Acc Joint,0.8364,0.94648,0.7848
SHD Joint,0.4323467230443975,0.6160220994475138,0.5687103594080338
Max F1 th Joint,0.16927389910397886,0.19690692180274422,0.07400581988579527
Acc th Joint,0.18974316007478245,0.2089419041930884,0.08556033935746275
SHD th Joint,0.18974316007478245,0.2089419041930884,0.08556033935746275
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.5490423679628554,0.15987045488002355,0.5490423679628554
NULL ACC Joint,0.6216,0.91312,0.6216
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.11454311454311454,0.02207814964079201,0.21814671814671815
F1_TPR Joint,0.7357293868921776,0.5939226519337016,0.7568710359408034
F1_TNR Joint,0.8854568854568855,0.977921850359208,0.7818532818532818
F1_FNR Joint,0.2642706131078224,0.40607734806629836,0.24312896405919662
F1_PREC Joint,0.7963386727688787,0.7190635451505016,0.6786729857819905
F1_REC Joint,0.7357293868921776,0.5939226519337016,0.7568710359408034
ACC_FPR Joint,0.059845559845559844,0.016733835640441563,0.12934362934362933
ACC_TPR Joint,0.6659619450317125,0.5598526703499079,0.6437632135306554
ACC_TNR Joint,0.9401544401544402,0.9832661643595585,0.8706563706563707
ACC_FNR Joint,0.33403805496828753,0.44014732965009207,0.3562367864693446
ACC_PREC Joint,0.8713692946058091,0.7609511889862328,0.7518518518518519
ACC_REC Joint,0.6659619450317125,0.5598526703499079,0.6437632135306554
SHD_FPR Joint,0.059845559845559844,0.016733835640441563,0.12934362934362933
SHD_TPR Joint,0.6659619450317125,0.5598526703499079,0.6437632135306554
SHD_TNR Joint,0.9401544401544402,0.9832661643595585,0.8706563706563707
SHD_FNR Joint,0.33403805496828753,0.44014732965009207,0.3562367864693446
SHD_PREC Joint,0.8713692946058091,0.7609511889862328,0.7518518518518519
SHD_REC Joint,0.6659619450317125,0.5598526703499079,0.6437632135306554
AUROC individual,0.8652934860375266,0.8833260914794575,0.8336419100850994
Max F1 individual,0.8289771352568338,0.739172356999874,0.7859703375016044
Acc individual,0.8776000000000002,0.95976,0.8452000000000004
SHD individual,0.3202987845487844,0.4520086090380208,0.4125228105228105
Max F1 th individual,0.176752562894914,0.20188186450581147,0.08508029552246921
Acc th individual,0.17245849277637423,0.20207182294541606,0.08176014365433015
SHD th individual,0.17245849277637423,0.20207182294541606,0.08176014365433015
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.5432231883061757,0.15906928651206223,0.5432231883061757
NULL ACC individual,0.6216000000000002,0.9131200000000007,0.6216000000000002
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.127461172384547,0.016519326794012742,0.14523624487827266
F1_TPR individual,0.7167334609834606,0.579925866617043,0.6662321567321566
F1_TNR individual,0.8725388276154529,0.9834806732059874,0.8547637551217268
F1_FNR individual,0.283266539016539,0.4200741333829569,0.3337678432678431
F1_PREC individual,0.8482775702035356,0.8380033792494441,0.7746350279837118
F1_REC individual,0.7167334609834606,0.579925866617043,0.6662321567321566
ACC_FPR individual,0.06525877287487196,0.007675938943140174,0.11191429094641166
ACC_TPR individual,0.7663991008991005,0.6270354906531377,0.7500972360972361
ACC_TNR individual,0.9347412271251276,0.9923240610568598,0.888085709053588
ACC_FNR individual,0.23360089910089898,0.37296450934686226,0.24990276390276386
ACC_PREC individual,0.9115502667267369,0.9047123987123982,0.8542906464450581
ACC_REC individual,0.7663991008991005,0.6270354906531377,0.7500972360972361
SHD_FPR individual,0.06525877287487196,0.007675938943140174,0.11191429094641166
SHD_TPR individual,0.7663991008991005,0.6270354906531377,0.7500972360972361
SHD_TNR individual,0.9347412271251276,0.9923240610568598,0.888085709053588
SHD_FNR individual,0.23360089910089898,0.37296450934686226,0.24990276390276386
SHD_PREC individual,0.9115502667267369,0.9047123987123982,0.8542906464450581
SHD_REC individual,0.7663991008991005,0.6270354906531377,0.7500972360972361
runtime,0 days 00:00:05.033214,0 days 00:00:05.033214,0 days 00:00:05.033214
path,data_release/coef_n_small/6_2025-12-02_19-45-43-018925,data_release/coef_n_small/6_2025-12-02_19-45-43-018925,data_release/coef_n_small/6_2025-12-02_19-45-43-018925
