Metric,SG_max,WCG,SG_mean
AUROC Joint,0.9445485401099938,0.9495787724718084,0.9330303855574287
Max F1 Joint,0.85273258239466,0.7774011299435029,0.8157580580978909
Acc Joint,0.9275510204081633,0.9700510204081633,0.906734693877551
SHD Joint,0.281076801266825,0.41779359430604984,0.3618368962787015
Max F1 th Joint,0.1340197281693331,0.15320120795857076,0.05640127966435655
Acc th Joint,0.1344927058266417,0.1762029271510926,0.06270085638665593
SHD th Joint,0.1344927058266417,0.1762029271510926,0.06270085638665593
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.4098653253285738,0.13377767198286122,0.4098653253285738
NULL ACC Joint,0.7422448979591837,0.9283163265306122,0.7422448979591837
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.03079461094308496,0.011981313547677933,0.061864173769590323
F1_TPR Joint,0.8083927157561361,0.7338078291814947,0.8107680126682502
F1_TNR Joint,0.969205389056915,0.988018686452322,0.9381358262304097
F1_FNR Joint,0.1916072842438638,0.2661921708185053,0.1892319873317498
F1_PREC Joint,0.9011473962930273,0.8254603682946358,0.8198558847077662
F1_REC Joint,0.8083927157561361,0.7338078291814947,0.8107680126682502
ACC_FPR Joint,0.030244707176244157,0.007859302006045617,0.04289249381358262
ACC_TPR Joint,0.8060174188440221,0.6839857651245551,0.7616785431512272
ACC_TNR Joint,0.9697552928237558,0.9921406979939544,0.9571075061864174
ACC_FNR Joint,0.19398258115597783,0.31601423487544483,0.23832145684877276
ACC_PREC Joint,0.9024822695035462,0.8704710144927537,0.8604651162790697
ACC_REC Joint,0.8060174188440221,0.6839857651245551,0.7616785431512272
SHD_FPR Joint,0.030244707176244157,0.007859302006045617,0.04289249381358262
SHD_TPR Joint,0.8060174188440221,0.6839857651245551,0.7616785431512272
SHD_TNR Joint,0.9697552928237558,0.9921406979939544,0.9571075061864174
SHD_FNR Joint,0.19398258115597783,0.31601423487544483,0.23832145684877276
SHD_PREC Joint,0.9024822695035462,0.8704710144927537,0.8604651162790697
SHD_REC Joint,0.8060174188440221,0.6839857651245551,0.7616785431512272
AUROC individual,0.9475274618324812,0.9520125189632757,0.9380366553911269
Max F1 individual,0.9004924446934534,0.8537610689529648,0.8716955126078915
Acc individual,0.9502040816326531,0.9795408163265321,0.9344897959183669
SHD individual,0.18942642406612983,0.27357649574367815,0.24890322585910807
Max F1 th individual,0.14076027868315816,0.14945943395764888,0.062122937199020976
Acc th individual,0.12280675869061435,0.1408765643656254,0.05981946007867242
SHD th individual,0.12280675869061435,0.1408765643656254,0.05981946007867242
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.4054685627630391,0.13318185040872926,0.4054685627630391
NULL ACC individual,0.7422448979591836,0.9283163265306126,0.7422448979591836
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.019126521773403276,0.007845757243201237,0.045879461895786865
F1_TPR individual,0.7795649734252674,0.7380598674201612,0.7739148482236717
F1_TNR individual,0.9808734782265964,0.9921542427567986,0.9541205381042127
F1_FNR individual,0.22043502657473238,0.2619401325798383,0.22608515177632818
F1_PREC individual,0.9446211627639642,0.9045617563550998,0.8894428991636926
F1_REC individual,0.7795649734252674,0.7380598674201612,0.7739148482236717
ACC_FPR individual,0.017645861264279774,0.005038103179353018,0.030935749139535403
ACC_TPR individual,0.8591689233968642,0.7911591781971036,0.8316507920184384
ACC_TNR individual,0.9823541387357198,0.9949618968206466,0.969064250860464
ACC_FNR individual,0.1408310766031354,0.20884082180289598,0.16834920798156083
ACC_PREC individual,0.9525891912954607,0.9289550780335706,0.9189133505831741
ACC_REC individual,0.8591689233968642,0.7911591781971036,0.8316507920184384
SHD_FPR individual,0.017645861264279774,0.005038103179353018,0.030935749139535403
SHD_TPR individual,0.8591689233968642,0.7911591781971036,0.8316507920184384
SHD_TNR individual,0.9823541387357198,0.9949618968206466,0.969064250860464
SHD_FNR individual,0.1408310766031354,0.20884082180289598,0.16834920798156083
SHD_PREC individual,0.9525891912954607,0.9289550780335706,0.9189133505831741
SHD_REC individual,0.8591689233968642,0.7911591781971036,0.8316507920184384
runtime,0 days 00:00:12.746031,0 days 00:00:12.746031,0 days 00:00:12.746031
path,data_release/coef_n_big/4_2025-12-02_19-45-25-242888,data_release/coef_n_big/4_2025-12-02_19-45-25-242888,data_release/coef_n_big/4_2025-12-02_19-45-25-242888
