Metric,SG_max,WCG,SG_mean
AUROC Joint,0.9430400000000001,0.9525669195300491,0.9065506964164977
Max F1 Joint,0.8256087981146897,0.7273324572930354,0.747782901738205
Acc Joint,0.91,0.9589795918367346,0.86
SHD Joint,0.3458823529411765,0.5575589459084604,0.5380392156862746
Max F1 th Joint,0.177833218857,0.187117245593273,0.07119044492639381
Acc th Joint,0.1851357298337643,0.2121657159287532,0.07704453965034554
SHD th Joint,0.1851357298337643,0.2121657159287532,0.07704453965034554
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.4129554655870446,0.13705921490352627,0.4129554655870446
NULL ACC Joint,0.7397959183673469,0.9264285714285714,0.7397959183673469
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.060689655172413794,0.02726071153210706,0.13517241379310344
F1_TPR Joint,0.8235294117647058,0.7669902912621359,0.8258823529411765
F1_TNR Joint,0.9393103448275862,0.9727392884678929,0.8648275862068966
F1_FNR Joint,0.17647058823529413,0.23300970873786409,0.17411764705882352
F1_PREC Joint,0.8267716535433071,0.6908182386008744,0.6824368114063513
F1_REC Joint,0.8235294117647058,0.7669902912621359,0.8258823529411765
ACC_FPR Joint,0.053241379310344825,0.020046260601387818,0.11255172413793103
ACC_TPR Joint,0.8054901960784314,0.694868238557559,0.7819607843137255
ACC_TNR Joint,0.9467586206896552,0.9799537393986122,0.887448275862069
ACC_FNR Joint,0.19450980392156864,0.30513176144244103,0.21803921568627452
ACC_PREC Joint,0.8418032786885246,0.7335285505124451,0.7096085409252669
ACC_REC Joint,0.8054901960784314,0.694868238557559,0.7819607843137255
SHD_FPR Joint,0.053241379310344825,0.020046260601387818,0.11255172413793103
SHD_TPR Joint,0.8054901960784314,0.694868238557559,0.7819607843137255
SHD_TNR Joint,0.9467586206896552,0.9799537393986122,0.887448275862069
SHD_FNR Joint,0.19450980392156864,0.30513176144244103,0.21803921568627452
SHD_PREC Joint,0.8418032786885246,0.7335285505124451,0.7096085409252669
SHD_REC Joint,0.8054901960784314,0.694868238557559,0.7819607843137255
AUROC individual,0.9520168200732535,0.9583919718669917,0.928834418723863
Max F1 individual,0.8965963324960334,0.8510286832391636,0.8422575323082272
Acc individual,0.9436734693877546,0.9779081632653072,0.9138775510204081
SHD individual,0.2021910491469315,0.2761428587729704,0.31592823189882013
Max F1 th individual,0.1865378054595212,0.19816393773003133,0.08064831951832767
Acc th individual,0.17313229665810398,0.19677814611269856,0.08482447056306999
SHD th individual,0.17313229665810398,0.19677814611269856,0.08482447056306999
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.40985588323988104,0.1365432591515504,0.40985588323988104
NULL ACC individual,0.739795918367347,0.926428571428572,0.739795918367347
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.03780955600388202,0.01103616502015353,0.0808620343173312
F1_TPR individual,0.8014567972876792,0.7538866212353623,0.7847244381435555
F1_TNR individual,0.9621904439961176,0.9889638349798463,0.9191379656826686
F1_FNR individual,0.19854320271232026,0.24611337876463718,0.21527556185644406
F1_PREC individual,0.9177597897533286,0.8824634964148305,0.8269497754137847
F1_REC individual,0.8014567972876792,0.7538866212353623,0.7847244381435555
ACC_FPR individual,0.028521812265200154,0.00595928697057426,0.04916602088907293
ACC_TPR individual,0.8679792829719297,0.7924988770868531,0.812805125430125
ACC_TNR individual,0.9714781877347997,0.9940407130294254,0.9508339791109267
ACC_FNR individual,0.13202071702806997,0.20750112291314676,0.18719487456987463
ACC_PREC individual,0.9338790343643282,0.920630617464377,0.8804830471815766
ACC_REC individual,0.8679792829719297,0.7924988770868531,0.812805125430125
SHD_FPR individual,0.028521812265200154,0.00595928697057426,0.04916602088907293
SHD_TPR individual,0.8679792829719297,0.7924988770868531,0.812805125430125
SHD_TNR individual,0.9714781877347997,0.9940407130294254,0.9508339791109267
SHD_FNR individual,0.13202071702806997,0.20750112291314676,0.18719487456987463
SHD_PREC individual,0.9338790343643282,0.920630617464377,0.8804830471815766
SHD_REC individual,0.8679792829719297,0.7924988770868531,0.812805125430125
runtime,0 days 00:00:14.003849,0 days 00:00:14.003849,0 days 00:00:14.003849
path,data_release/coef_n_big/1_2025-12-02_19-45-23-758861,data_release/coef_n_big/1_2025-12-02_19-45-23-758861,data_release/coef_n_big/1_2025-12-02_19-45-23-758861
