Metric,SG_max,WCG,SG_mean
AUROC Joint,0.9398209629128839,0.9488209278977182,0.9364416328633057
Max F1 Joint,0.8057553956834533,0.7718631178707224,0.8117154811715481
Acc Joint,0.9248,0.9681333333333333,0.926
SHD Joint,0.3790322580645161,0.43772893772893773,0.37298387096774194
Max F1 th Joint,0.08082500100135803,0.08061513304710388,0.03700287640094757
Acc th Joint,0.08338139712754072,0.0907831905754971,0.03518789276160827
SHD th Joint,0.08338139712754072,0.0907831905754971,0.03518789276160827
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.33110814419225637,0.13571961222967935,0.33110814419225637
NULL ACC Joint,0.8016,0.9272,0.8016
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.04241516966067864,0.014380212827149842,0.03592814371257485
F1_TPR Joint,0.7883064516129032,0.7417582417582418,0.780241935483871
F1_TNR Joint,0.9575848303393214,0.9856197871728501,0.9640718562874252
F1_FNR Joint,0.21169354838709678,0.25824175824175827,0.21975806451612903
F1_PREC Joint,0.8214285714285714,0.801980198019802,0.8431372549019608
F1_REC Joint,0.7883064516129032,0.7417582417582418,0.780241935483871
ACC_FPR Joint,0.03992015968063872,0.012366983031348864,0.03992015968063872
ACC_TPR Joint,0.782258064516129,0.7197802197802198,0.7883064516129032
ACC_TNR Joint,0.9600798403193613,0.9876330169686511,0.9600798403193613
ACC_FNR Joint,0.21774193548387097,0.2802197802197802,0.21169354838709678
ACC_PREC Joint,0.8290598290598291,0.8204592901878914,0.8301486199575372
ACC_REC Joint,0.782258064516129,0.7197802197802198,0.7883064516129032
SHD_FPR Joint,0.03992015968063872,0.012366983031348864,0.03992015968063872
SHD_TPR Joint,0.782258064516129,0.7197802197802198,0.7883064516129032
SHD_TNR Joint,0.9600798403193613,0.9876330169686511,0.9600798403193613
SHD_FNR Joint,0.21774193548387097,0.2802197802197802,0.21169354838709678
SHD_PREC Joint,0.8290598290598291,0.8204592901878914,0.8301486199575372
SHD_REC Joint,0.782258064516129,0.7197802197802198,0.7883064516129032
AUROC individual,0.9441232654506916,0.9578184863076202,0.9393664152194405
Max F1 individual,0.8793579327449289,0.8547290702073976,0.8780773360626294
Acc individual,0.9508,0.9775999999999992,0.9503999999999998
SHD individual,0.23393650793650786,0.2790393217893217,0.2351269841269841
Max F1 th individual,0.14223990187048913,0.13146488044410945,0.06089276353828609
Acc th individual,0.07985380671059975,0.07905305160379973,0.03509395103391278
SHD th individual,0.07985380671059975,0.07905305160379973,0.03509395103391278
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.32463414290996395,0.13441065606379674,0.32463414290996395
NULL ACC individual,0.8015999999999999,0.9271999999999998,0.8015999999999999
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.029276314842558614,0.010565627426604168,0.02738212861942503
F1_TPR individual,0.6275555555555552,0.6134383116883115,0.6148134920634919
F1_TNR individual,0.9707236851574409,0.9894343725733954,0.9726178713805745
F1_FNR individual,0.37244444444444463,0.38656168831168836,0.38518650793650794
F1_PREC individual,0.8528520923520923,0.8392362914862913,0.8443506493506492
F1_REC individual,0.6275555555555552,0.6134383116883115,0.6148134920634919
ACC_FPR individual,0.02683902596819881,0.009108215502603864,0.023499202794632867
ACC_TPR individual,0.859753968253968,0.8259227994227991,0.8462261904761903
ACC_TNR individual,0.9731609740318006,0.9908917844973958,0.9765007972053665
ACC_FNR individual,0.14024603174603173,0.17407720057720058,0.15377380952380956
ACC_PREC individual,0.9197460317460314,0.9061093073593072,0.9284126984126982
ACC_REC individual,0.859753968253968,0.8259227994227991,0.8462261904761903
SHD_FPR individual,0.02683902596819881,0.009108215502603864,0.023499202794632867
SHD_TPR individual,0.859753968253968,0.8259227994227991,0.8462261904761903
SHD_TNR individual,0.9731609740318006,0.9908917844973958,0.9765007972053665
SHD_FNR individual,0.14024603174603173,0.17407720057720058,0.15377380952380956
SHD_PREC individual,0.9197460317460314,0.9061093073593072,0.9284126984126982
SHD_REC individual,0.859753968253968,0.8259227994227991,0.8462261904761903
runtime,0 days 00:00:07.774563,0 days 00:00:07.774563,0 days 00:00:07.774563
path,data_release/obs_add_small/27_2025-12-02_21-54-15-534738,data_release/obs_add_small/27_2025-12-02_21-54-15-534738,data_release/obs_add_small/27_2025-12-02_21-54-15-534738
