Metric,SG_max,WCG,SG_mean
AUROC Joint,0.8880939430331687,0.9106760961653344,0.8130156526843558
Max F1 Joint,0.8050065876152832,0.6115646258503402,0.7509279156085172
Acc Joint,0.8214285714285714,0.9289115646258503,0.7548979591836734
SHD Joint,0.397005444646098,0.7664099743307664,0.54491833030853
Max F1 th Joint,0.17591866975429915,0.21481563216778798,0.0628260825726922
Acc th Joint,0.19198174171512547,0.26465083061847944,0.07610481496337973
SHD th Joint,0.19198174171512547,0.26465083061847944,0.07610481496337973
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.6204954954954954,0.16976375011672423,0.6204954954954954
NULL ACC Joint,0.5502040816326531,0.9072448979591837,0.5502040816326531
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.19176557863501484,0.05080043489671203,0.36832344213649854
F1_TPR Joint,0.8312159709618875,0.658965896589659,0.8715970961887477
F1_TNR Joint,0.8082344213649851,0.949199565103288,0.6316765578635015
F1_FNR Joint,0.16878402903811252,0.341034103410341,0.12840290381125227
F1_PREC Joint,0.779906343124734,0.5701142131979695,0.6592312971859986
F1_REC Joint,0.8312159709618875,0.658965896589659,0.8715970961887477
ACC_FPR Joint,0.15615727002967358,0.027593446556442844,0.2603857566765579
ACC_TPR Joint,0.794010889292196,0.5034836817015035,0.7735934664246824
ACC_TNR Joint,0.8438427299703264,0.9724065534435572,0.7396142433234422
ACC_FNR Joint,0.20598911070780399,0.4965163182984965,0.2264065335753176
ACC_PREC Joint,0.8060801473975127,0.6510194404931247,0.7083506439551309
ACC_REC Joint,0.794010889292196,0.5034836817015035,0.7735934664246824
SHD_FPR Joint,0.15615727002967358,0.027593446556442844,0.2603857566765579
SHD_TPR Joint,0.794010889292196,0.5034836817015035,0.7735934664246824
SHD_TNR Joint,0.8438427299703264,0.9724065534435572,0.7396142433234422
SHD_FNR Joint,0.20598911070780399,0.4965163182984965,0.2264065335753176
SHD_PREC Joint,0.8060801473975127,0.6510194404931247,0.7083506439551309
SHD_REC Joint,0.794010889292196,0.5034836817015035,0.7735934664246824
AUROC individual,0.9016553005311743,0.9186870475775438,0.8424372961773368
Max F1 individual,0.8536377640690007,0.7250230099801452,0.8087641079935222
Acc individual,0.8661224489795916,0.953061224489796,0.814897959183673
SHD individual,0.2925250082568228,0.4919040922088045,0.4077209834588934
Max F1 th individual,0.1889419846878643,0.22923463182196774,0.07676030908945868
Acc th individual,0.19027011434958913,0.2527267566186445,0.08237933201516195
SHD th individual,0.19027011434958913,0.2527267566186445,0.08237933201516195
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.6178063070075241,0.16940676228124402,0.6178063070075241
NULL ACC individual,0.5502040816326531,0.9072448979591841,0.5502040816326531
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.14894827758135296,0.024651233380975107,0.2731136981273668
F1_TPR individual,0.8183588988803052,0.6557904471763524,0.8286779514419833
F1_TNR individual,0.8510517224186469,0.9753487666190249,0.7268863018726335
F1_FNR individual,0.18164110111969442,0.3442095528236475,0.17132204855801603
F1_PREC individual,0.8522126772087475,0.7694379641820561,0.7339010788725985
F1_REC individual,0.8183588988803052,0.6557904471763524,0.8286779514419833
ACC_FPR individual,0.10914263772484922,0.010668460978518021,0.19539918999654815
ACC_TPR individual,0.8297378091219189,0.6089371207495125,0.8121817717964146
ACC_TNR individual,0.8908573622751506,0.989331539021482,0.8046008100034517
ACC_FNR individual,0.17026219087808106,0.39106287925048755,0.18781822820358574
ACC_PREC individual,0.8837166049378433,0.8630457441329717,0.80194110224499
ACC_REC individual,0.8297378091219189,0.6089371207495125,0.8121817717964146
SHD_FPR individual,0.10914263772484922,0.010668460978518021,0.19539918999654815
SHD_TPR individual,0.8297378091219189,0.6089371207495125,0.8121817717964146
SHD_TNR individual,0.8908573622751506,0.989331539021482,0.8046008100034517
SHD_FNR individual,0.17026219087808106,0.39106287925048755,0.18781822820358574
SHD_PREC individual,0.8837166049378433,0.8630457441329717,0.80194110224499
SHD_REC individual,0.8297378091219189,0.6089371207495125,0.8121817717964146
runtime,0 days 00:00:18.984405,0 days 00:00:18.984405,0 days 00:00:18.984405
path,data_release/coef_n_big/2_2025-12-02_19-45-21-491644,data_release/coef_n_big/2_2025-12-02_19-45-21-491644,data_release/coef_n_big/2_2025-12-02_19-45-21-491644
