Metric,SG_max,WCG,SG_mean
AUROC Joint,0.8296585016440537,0.8303335018293856,0.8079295590582982
Max F1 Joint,0.6397306397306397,0.5833333333333334,0.6098843322818087
Acc Joint,0.8728,0.9508,0.8612
SHD Joint,0.5955056179775281,0.640625,0.649812734082397
Max F1 th Joint,0.1633327062301887,0.1653243431993272,0.09009133401813
Acc th Joint,0.17562067588792812,0.20027012129284763,0.09685047442085667
SHD th Joint,0.17562067588792812,0.20027012129284763,0.09685047442085667
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.35201054713249835,0.1426448736998514,0.35201054713249835
NULL ACC Joint,0.7864,0.9232,0.7864
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.03662258392675483,0.015020219526285385,0.06459816887080366
F1_TPR Joint,0.5318352059925093,0.484375,0.5411985018726592
F1_TNR Joint,0.9633774160732451,0.9849797804737146,0.9354018311291964
F1_FNR Joint,0.4681647940074906,0.515625,0.45880149812734083
F1_PREC Joint,0.797752808988764,0.7284595300261096,0.6947115384615384
F1_REC Joint,0.5318352059925093,0.484375,0.5411985018726592
ACC_FPR Joint,0.023397761953204477,0.0028885037550548816,0.03763987792472025
ACC_TPR Joint,0.49063670411985016,0.3940972222222222,0.4887640449438202
ACC_TNR Joint,0.9766022380467956,0.9971114962449451,0.9623601220752798
ACC_FNR Joint,0.5093632958801498,0.6059027777777778,0.5112359550561798
ACC_PREC Joint,0.8506493506493507,0.9190283400809717,0.7791044776119403
ACC_REC Joint,0.49063670411985016,0.3940972222222222,0.4887640449438202
SHD_FPR Joint,0.023397761953204477,0.0028885037550548816,0.03763987792472025
SHD_TPR Joint,0.49063670411985016,0.3940972222222222,0.4887640449438202
SHD_TNR Joint,0.9766022380467956,0.9971114962449451,0.9623601220752798
SHD_FNR Joint,0.5093632958801498,0.6059027777777778,0.5112359550561798
SHD_PREC Joint,0.8506493506493507,0.9190283400809717,0.7791044776119403
SHD_REC Joint,0.49063670411985016,0.3940972222222222,0.4887640449438202
AUROC individual,0.8245206219163345,0.8240580304797489,0.8067563566894062
Max F1 individual,0.726647897223748,0.6581962527496579,0.697787376967717
Acc individual,0.9052000000000001,0.9598666666666668,0.8948000000000004
SHD individual,0.47558152958152966,0.5451331168831167,0.5176179653679654
Max F1 th individual,0.17159590995704588,0.17710347088873782,0.09531723524614928
Acc th individual,0.1523099440548139,0.16274690905144226,0.0910746969906539
SHD th individual,0.1523099440548139,0.16274690905144226,0.0910746969906539
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.34252251358165603,0.14073084679057335,0.34252251358165603
NULL ACC individual,0.7864000000000003,0.9232000000000002,0.7864000000000003
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.07707502293962448,0.03251329287775535,0.08494246769854186
F1_TPR individual,0.45893578643578636,0.39203517316017306,0.43888023088023076
F1_TNR individual,0.9229249770603749,0.9674867071222447,0.9150575323014578
F1_FNR individual,0.5410642135642135,0.6079648268398268,0.5611197691197692
F1_PREC individual,0.6701357085896557,0.652034043298749,0.62274756968178
F1_REC individual,0.45893578643578636,0.39203517316017306,0.43888023088023076
ACC_FPR individual,0.027426234053707466,0.007134956832875125,0.036675291727536294
ACC_TPR individual,0.6187994227994228,0.5366089466089466,0.5894058441558441
ACC_TNR individual,0.9725737659462921,0.9928650431671245,0.9633247082724631
ACC_FNR individual,0.38120057720057715,0.4633910533910533,0.4105941558441559
ACC_PREC individual,0.8483373015873015,0.8485992063492063,0.8301093073593073
ACC_REC individual,0.6187994227994228,0.5366089466089466,0.5894058441558441
SHD_FPR individual,0.027426234053707466,0.007134956832875125,0.036675291727536294
SHD_TPR individual,0.6187994227994228,0.5366089466089466,0.5894058441558441
SHD_TNR individual,0.9725737659462921,0.9928650431671245,0.9633247082724631
SHD_FNR individual,0.38120057720057715,0.4633910533910533,0.4105941558441559
SHD_PREC individual,0.8483373015873015,0.8485992063492063,0.8301093073593073
SHD_REC individual,0.6187994227994228,0.5366089466089466,0.5894058441558441
runtime,0 days 00:00:03.116517,0 days 00:00:03.116517,0 days 00:00:03.116517
path,data_release/coef_n_small/12_2025-12-02_19-45-43-216898,data_release/coef_n_small/12_2025-12-02_19-45-43-216898,data_release/coef_n_small/12_2025-12-02_19-45-43-216898
