Metric,SG_max,WCG,SG_mean
AUROC Joint,0.8743576564520845,0.8883315681540136,0.8489397372086964
Max F1 Joint,0.7099804305283758,0.6116071428571428,0.6641250476553565
Acc Joint,0.8620408163265306,0.9496428571428571,0.8320408163265306
SHD Joint,0.5352335708630246,0.702491103202847,0.6516231195566112
Max F1 th Joint,0.16891253712493334,0.19488095115576345,0.0859199608027088
Acc th Joint,0.20727246003018174,0.23552432566845405,0.09363374664941979
SHD th Joint,0.20727246003018174,0.23552432566845405,0.09363374664941979
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.4098653253285738,0.13377767198286122,0.4098653253285738
NULL ACC Joint,0.7422448979591837,0.9283163265306122,0.7422448979591837
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.10585647511685455,0.025336630942566638,0.1344514709925763
F1_TPR Joint,0.7173396674584323,0.5843416370106762,0.6888361045130641
F1_TNR Joint,0.8941435248831454,0.9746633690574333,0.8655485290074237
F1_FNR Joint,0.2826603325415677,0.41565836298932385,0.31116389548693585
F1_PREC Joint,0.7017815646785438,0.640405616224649,0.6401766004415012
F1_REC Joint,0.7173396674584323,0.5843416370106762,0.6888361045130641
ACC_FPR Joint,0.04454220511410503,0.013135476779334982,0.09513335166345889
ACC_TPR Joint,0.5930324623911323,0.46761565836298935,0.6223277909738717
ACC_TNR Joint,0.955457794885895,0.986864523220665,0.9048666483365411
ACC_FNR Joint,0.4069675376088678,0.5323843416370106,0.37767220902612825
ACC_PREC Joint,0.8221734357848518,0.7332589285714286,0.6943462897526502
ACC_REC Joint,0.5930324623911323,0.46761565836298935,0.6223277909738717
SHD_FPR Joint,0.04454220511410503,0.013135476779334982,0.09513335166345889
SHD_TPR Joint,0.5930324623911323,0.46761565836298935,0.6223277909738717
SHD_TNR Joint,0.955457794885895,0.986864523220665,0.9048666483365411
SHD_FNR Joint,0.4069675376088678,0.5323843416370106,0.37767220902612825
SHD_PREC Joint,0.8221734357848518,0.7332589285714286,0.6943462897526502
SHD_REC Joint,0.5930324623911323,0.46761565836298935,0.6223277909738717
AUROC individual,0.8792983050582889,0.8967845715428321,0.8561354971722931
Max F1 individual,0.777304626544172,0.7147566518087407,0.7275062117905648
Acc individual,0.8959183673469385,0.9650000000000003,0.8716326530612243
SHD individual,0.40859924389336155,0.4858887201120173,0.5089563891990363
Max F1 th individual,0.18924840572305082,0.20485661818315723,0.09088447717751034
Acc th individual,0.19088208974917847,0.2099423272750208,0.10529227005368932
SHD th individual,0.19088208974917847,0.2099423272750208,0.10529227005368932
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.4054685627630391,0.13318185040872926,0.4054685627630391
NULL ACC individual,0.7422448979591836,0.9283163265306126,0.7422448979591836
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.059193973164348455,0.013031648385594684,0.12179424388192191
F1_TPR individual,0.659421549039196,0.5761768734791181,0.6711043743837861
F1_TNR individual,0.9408060268356511,0.9869683516144049,0.8782057561180773
F1_FNR individual,0.3405784509608038,0.4238231265208817,0.32889562561621377
F1_PREC individual,0.8252028138699963,0.8080470158926037,0.7043117006664729
F1_REC individual,0.659421549039196,0.5761768734791181,0.6711043743837861
ACC_FPR individual,0.039912626335942836,0.006033251144983614,0.05200032871560934
ACC_TPR individual,0.7001037418463885,0.5925359385196848,0.6358966556319495
ACC_TNR individual,0.9600873736640567,0.9939667488550161,0.9479996712843901
ACC_FNR individual,0.299896258153611,0.40746406148031517,0.3641033443680501
ACC_PREC individual,0.8838539687436741,0.9081269694787494,0.8405733244653522
ACC_REC individual,0.7001037418463885,0.5925359385196848,0.6358966556319495
SHD_FPR individual,0.039912626335942836,0.006033251144983614,0.05200032871560934
SHD_TPR individual,0.7001037418463885,0.5925359385196848,0.6358966556319495
SHD_TNR individual,0.9600873736640567,0.9939667488550161,0.9479996712843901
SHD_FNR individual,0.299896258153611,0.40746406148031517,0.3641033443680501
SHD_PREC individual,0.8838539687436741,0.9081269694787494,0.8405733244653522
SHD_REC individual,0.7001037418463885,0.5925359385196848,0.6358966556319495
runtime,0 days 00:00:12.102065,0 days 00:00:12.102065,0 days 00:00:12.102065
path,data_release/coef_n_big/5_2025-12-02_19-45-05-259887,data_release/coef_n_big/5_2025-12-02_19-45-05-259887,data_release/coef_n_big/5_2025-12-02_19-45-05-259887
