Metric,SG_max,WCG,SG_mean
AUROC Joint,0.963480297469577,0.9644192448333949,0.9582528491404289
Max F1 Joint,0.8650306748466258,0.8374291115311909,0.8698284561049445
Acc Joint,0.946,0.9766666666666667,0.948
SHD Joint,0.2721774193548387,0.32051282051282054,0.2620967741935484
Max F1 th Joint,0.14771559834480286,0.14771559834480286,0.05522516742348671
Acc th Joint,0.1532229297709736,0.15139122910852276,0.05813237692163598
SHD th Joint,0.1532229297709736,0.15139122910852276,0.05813237692163598
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.33110814419225637,0.13571961222967935,0.33110814419225637
NULL ACC Joint,0.8016,0.9272,0.8016
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.02944111776447106,0.00992234685073339,0.031936127744510975
F1_TPR Joint,0.8508064516129032,0.8095238095238095,0.8669354838709677
F1_TNR Joint,0.970558882235529,0.9900776531492667,0.9680638722554891
F1_FNR Joint,0.14919354838709678,0.19047619047619047,0.13306451612903225
F1_PREC Joint,0.8773388773388774,0.8649706457925636,0.8704453441295547
F1_REC Joint,0.8508064516129032,0.8095238095238095,0.8669354838709677
ACC_FPR Joint,0.02844311377245509,0.009634742594190395,0.03093812375249501
ACC_TPR Joint,0.842741935483871,0.8021978021978022,0.8629032258064516
ACC_TNR Joint,0.9715568862275449,0.9903652574058096,0.969061876247505
ACC_FNR Joint,0.15725806451612903,0.1978021978021978,0.13709677419354838
ACC_PREC Joint,0.88,0.8673267326732673,0.8734693877551021
ACC_REC Joint,0.842741935483871,0.8021978021978022,0.8629032258064516
SHD_FPR Joint,0.02844311377245509,0.009634742594190395,0.03093812375249501
SHD_TPR Joint,0.842741935483871,0.8021978021978022,0.8629032258064516
SHD_TNR Joint,0.9715568862275449,0.9903652574058096,0.969061876247505
SHD_FNR Joint,0.15725806451612903,0.1978021978021978,0.13709677419354838
SHD_PREC Joint,0.88,0.8673267326732673,0.8734693877551021
SHD_REC Joint,0.842741935483871,0.8021978021978022,0.8629032258064516
AUROC individual,0.9709265552278743,0.9763276416807044,0.9702666536915027
Max F1 individual,0.9340416836345622,0.9101939548239854,0.9377386059932494
Acc individual,0.9719999999999998,0.9854666666666664,0.9739999999999999
SHD individual,0.13102380952380954,0.17536363636363636,0.12066666666666669
Max F1 th individual,0.26777943219989536,0.25684214785695075,0.10002291843295097
Acc th individual,0.12334704408455043,0.1253789981351196,0.05270613199941852
SHD th individual,0.12334704408455043,0.1253789981351196,0.05270613199941852
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.32463414290996395,0.13441065606379674,0.32463414290996395
NULL ACC individual,0.8015999999999999,0.9271999999999998,0.8015999999999999
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.01781564644094931,0.006114009616119632,0.015995385003040808
F1_TPR individual,0.6908055555555552,0.6761360028860025,0.6940555555555552
F1_TNR individual,0.9821843535590503,0.9938859903838803,0.9840046149969589
F1_FNR individual,0.3091944444444443,0.32386399711399705,0.3059444444444443
F1_PREC individual,0.9097619047619047,0.8989642857142853,0.9163571428571429
F1_REC individual,0.6908055555555552,0.6761360028860025,0.6940555555555552
ACC_FPR individual,0.015752165060601595,0.005991352449861585,0.012427407087236808
ACC_TPR individual,0.9275039682539682,0.8944581529581528,0.9283134920634918
ACC_TNR individual,0.9842478349393979,0.9940086475501383,0.987572592912763
ACC_FNR individual,0.07249603174603175,0.10554184704184705,0.07168650793650795
ACC_PREC individual,0.949424603174603,0.938111111111111,0.9581230158730157
ACC_REC individual,0.9275039682539682,0.8944581529581528,0.9283134920634918
SHD_FPR individual,0.015752165060601595,0.005991352449861585,0.012427407087236808
SHD_TPR individual,0.9275039682539682,0.8944581529581528,0.9283134920634918
SHD_TNR individual,0.9842478349393979,0.9940086475501383,0.987572592912763
SHD_FNR individual,0.07249603174603175,0.10554184704184705,0.07168650793650795
SHD_PREC individual,0.949424603174603,0.938111111111111,0.9581230158730157
SHD_REC individual,0.9275039682539682,0.8944581529581528,0.9283134920634918
runtime,0 days 00:00:07.286504,0 days 00:00:07.286504,0 days 00:00:07.286504
path,data_release/obs_add_small/26_2025-12-02_21-54-15-522729,data_release/obs_add_small/26_2025-12-02_21-54-15-522729,data_release/obs_add_small/26_2025-12-02_21-54-15-522729
