Metric,SG_max,WCG,SG_mean
AUROC Joint,0.5029184534691018,0.5044474378575745,0.5026901983564265
Max F1 Joint,0.5451895043731778,0.25218709903184416,0.5452422650321074
Acc Joint,0.626,0.8558666666666667,0.626
SHD Joint,1.0,1.0,1.0
Max F1 th Joint,0.9506452679634094,0.6414014101028442,0.3155113458633423
Acc th Joint,0.9506452679634094,0.9506452679634094,0.32015183568000793
SHD th Joint,0.9506452679634094,0.9506452679634094,0.32015183568000793
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.544395924308588,0.25195198694790816,0.544395924308588
NULL ACC Joint,0.626,0.8558666666666667,0.626
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.0,0.003583112634366724,0.0006389776357827476
F1_TPR Joint,0.0,0.0,0.0
F1_TNR Joint,1.0,0.9964168873656333,0.9993610223642172
F1_FNR Joint,1.0,1.0,1.0
F1_PREC Joint,0.0,0.0,0.0
F1_REC Joint,0.0,0.0,0.0
ACC_FPR Joint,0.0,0.0,0.0
ACC_TPR Joint,0.0,0.0,0.0
ACC_TNR Joint,1.0,1.0,1.0
ACC_FNR Joint,1.0,1.0,1.0
ACC_PREC Joint,0.0,0.0,0.0
ACC_REC Joint,0.0,0.0,0.0
SHD_FPR Joint,0.0,0.0,0.0
SHD_TPR Joint,0.0,0.0,0.0
SHD_TNR Joint,1.0,1.0,1.0
SHD_FNR Joint,1.0,1.0,1.0
SHD_PREC Joint,0.0,0.0,0.0
SHD_REC Joint,0.0,0.0,0.0
AUROC individual,0.49513611056126505,0.5045377397704541,0.4947503387049826
Max F1 individual,0.5744854376423194,0.3062514544903225,0.5784385107317059
Acc individual,0.6744000000000001,0.859733333333333,0.6751999999999999
SHD individual,0.8847866577866577,0.9761525557775558,0.8823454600954599
Max F1 th individual,0.18889934740494937,0.15621321672806515,0.072338001744356
Acc th individual,0.19172090838733832,0.395642602191653,0.07287011481421725
SHD th individual,0.19172090838733832,0.395642602191653,0.07287011481421725
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.5372304976438356,0.2497959259747567,0.5372304976438356
NULL ACC individual,0.6260000000000003,0.8558666666666663,0.6260000000000003
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.36485739591505856,0.1506611358898519,0.34321700693527335
F1_TPR individual,0.33795412920412915,0.12783424908424906,0.32603393828393834
F1_TNR individual,0.6351426040849415,0.8493388641101479,0.6567829930647268
F1_FNR individual,0.6620458707958708,0.8721657509157508,0.6739660617160618
F1_PREC individual,0.18993898299506382,0.05893282807663613,0.19832150604290186
F1_REC individual,0.33795412920412915,0.12783424908424906,0.32603393828393834
ACC_FPR individual,0.12964665253906735,0.0026417650164633384,0.14093467334179402
ACC_TPR individual,0.29278649128649126,0.04114120601620602,0.2975970973470973
ACC_TNR individual,0.8703533474609325,0.9973582349835367,0.8590653266582058
ACC_FNR individual,0.7072135087135087,0.9588587939837937,0.7024029026529025
ACC_PREC individual,0.5065239760594619,0.26285714285714284,0.5056127562432482
ACC_REC individual,0.29278649128649126,0.04114120601620602,0.2975970973470973
SHD_FPR individual,0.12964665253906735,0.0026417650164633384,0.14093467334179402
SHD_TPR individual,0.29278649128649126,0.04114120601620602,0.2975970973470973
SHD_TNR individual,0.8703533474609325,0.9973582349835367,0.8590653266582058
SHD_FNR individual,0.7072135087135087,0.9588587939837937,0.7024029026529025
SHD_PREC individual,0.5065239760594619,0.26285714285714284,0.5056127562432482
SHD_REC individual,0.29278649128649126,0.04114120601620602,0.2975970973470973
runtime,0 days 00:00:08.434856,0 days 00:00:08.434856,0 days 00:00:08.434856
path,data_release/obs_add_small/19_2025-12-02_21-54-13-803320,data_release/obs_add_small/19_2025-12-02_21-54-13-803320,data_release/obs_add_small/19_2025-12-02_21-54-13-803320
