Metric,SG_max,WCG,SG_mean
AUROC Joint,0.795549096059498,0.8001587866959516,0.7623255128253459
Max F1 Joint,0.7022624434389141,0.5363731291333101,0.690403110292613
Acc Joint,0.7436734693877551,0.8879591836734694,0.7095918367346938
SHD Joint,0.5698729582577132,0.8052805280528053,0.645644283121597
Max F1 th Joint,0.15432090984725708,0.1612563839716247,0.07279513183695172
Acc th Joint,0.18478353756602148,0.2317549276096579,0.09245250012827204
SHD th Joint,0.18478353756602148,0.2317549276096579,0.09245250012827204
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.6204954954954954,0.2442782281542527,0.6204954954954954
NULL ACC Joint,0.5502040816326531,0.8608673469387755,0.5502040816326531
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.24629080118694363,0.08759556688200083,0.3694362017804154
F1_TPR Joint,0.7037205081669692,0.5647231389805647,0.76497277676951
F1_TNR Joint,0.7537091988130564,0.9124044331179991,0.6305637982195845
F1_FNR Joint,0.2962794918330309,0.4352768610194353,0.23502722323049002
F1_PREC Joint,0.7002257336343115,0.5102717031146454,0.6286353467561522
F1_REC Joint,0.7037205081669692,0.5647231389805647,0.76497277676951
ACC_FPR Joint,0.129080118694362,0.026254963551235702,0.18879821958456974
ACC_TPR Joint,0.588021778584392,0.35716905023835716,0.5852994555353902
ACC_TNR Joint,0.870919881305638,0.9737450364487643,0.8112017804154302
ACC_FNR Joint,0.41197822141560797,0.6428309497616428,0.4147005444646098
ACC_PREC Joint,0.7883211678832117,0.6873676781933663,0.717065036131184
ACC_REC Joint,0.588021778584392,0.35716905023835716,0.5852994555353902
SHD_FPR Joint,0.129080118694362,0.026254963551235702,0.18879821958456974
SHD_TPR Joint,0.588021778584392,0.35716905023835716,0.5852994555353902
SHD_TNR Joint,0.870919881305638,0.9737450364487643,0.8112017804154302
SHD_FNR Joint,0.41197822141560797,0.6428309497616428,0.4147005444646098
SHD_PREC Joint,0.7883211678832117,0.6873676781933663,0.717065036131184
SHD_REC Joint,0.588021778584392,0.35716905023835716,0.5852994555353902
AUROC individual,0.8012360264273783,0.8047764572661191,0.7709671672751093
Max F1 individual,0.7551606786109183,0.6026757104540776,0.7357926334274125
Acc individual,0.7879591836734693,0.9086224489795918,0.758163265306122
SHD individual,0.4748443212763127,0.6554834380845752,0.5398700765665203
Max F1 th individual,0.14922338051132908,0.18497677910218818,0.073698036599006
Acc th individual,0.17245977171245758,0.21596208830301383,0.0885258341499744
SHD th individual,0.17245977171245758,0.21596208830301383,0.0885258341499744
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.6178063070075241,0.24356715285267136,0.6178063070075241
NULL ACC individual,0.5502040816326531,0.8608673469387756,0.5502040816326531
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.2696492356994764,0.05576001595126396,0.36983271116463506
F1_TPR individual,0.7519215657680036,0.5178865312262686,0.7848570341345653
F1_TNR individual,0.730350764300524,0.944239984048736,0.6301672888353651
F1_FNR individual,0.24807843423199671,0.4821134687737314,0.2151429658654344
F1_PREC individual,0.734522922508609,0.6668957529888323,0.6727934175959871
F1_REC individual,0.7519215657680036,0.5178865312262686,0.7848570341345653
ACC_FPR individual,0.1317954036135221,0.018061248067209493,0.19579250796531955
ACC_TPR individual,0.6753011162133743,0.45534875290628823,0.6829183700892629
ACC_TNR individual,0.8682045963864776,0.9819387519327906,0.8042074920346807
ACC_FNR individual,0.32469888378662554,0.5446512470937118,0.317081629910737
ACC_PREC individual,0.8382279663518615,0.8285350092328713,0.7733529830234773
ACC_REC individual,0.6753011162133743,0.45534875290628823,0.6829183700892629
SHD_FPR individual,0.1317954036135221,0.018061248067209493,0.19579250796531955
SHD_TPR individual,0.6753011162133743,0.45534875290628823,0.6829183700892629
SHD_TNR individual,0.8682045963864776,0.9819387519327906,0.8042074920346807
SHD_FNR individual,0.32469888378662554,0.5446512470937118,0.317081629910737
SHD_PREC individual,0.8382279663518615,0.8285350092328713,0.7733529830234773
SHD_REC individual,0.6753011162133743,0.45534875290628823,0.6829183700892629
runtime,0 days 00:00:10.112629,0 days 00:00:10.112629,0 days 00:00:10.112629
path,data_release/coef_n_big/14_2025-12-02_19-45-03-325535,data_release/coef_n_big/14_2025-12-02_19-45-03-325535,data_release/coef_n_big/14_2025-12-02_19-45-03-325535
