Metric,SG_max,WCG,SG_mean
AUROC Joint,0.9654441117764472,0.9673737728094933,0.9646714635245639
Max F1 Joint,0.8556806550665303,0.8224299065420559,0.8624612202688727
Acc Joint,0.9436,0.9750666666666666,0.946
SHD Joint,0.2842741935483871,0.3424908424908425,0.2721774193548387
Max F1 th Joint,0.13364410400390625,0.12298078835010529,0.053500447422266006
Acc th Joint,0.14310873860041753,0.1615684490365991,0.053762403683680474
SHD th Joint,0.14310873860041753,0.1615684490365991,0.053762403683680474
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.33110814419225637,0.13571961222967935,0.33110814419225637
NULL ACC Joint,0.8016,0.9272,0.8016
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.03143712574850299,0.012079378774805867,0.02694610778443114
F1_TPR Joint,0.8407258064516129,0.8040293040293041,0.8387096774193549
F1_TNR Joint,0.968562874251497,0.9879206212251941,0.9730538922155688
F1_FNR Joint,0.1592741935483871,0.19597069597069597,0.16129032258064516
F1_PREC Joint,0.86875,0.8393881453154876,0.8851063829787233
F1_REC Joint,0.8407258064516129,0.8040293040293041,0.8387096774193549
ACC_FPR Joint,0.027944111776447105,0.00819672131147541,0.02694610778443114
ACC_TPR Joint,0.8286290322580645,0.7619047619047619,0.8366935483870968
ACC_TNR Joint,0.9720558882235529,0.9918032786885246,0.9730538922155688
ACC_FNR Joint,0.17137096774193547,0.23809523809523808,0.16330645161290322
ACC_PREC Joint,0.880085653104925,0.879492600422833,0.8848614072494669
ACC_REC Joint,0.8286290322580645,0.7619047619047619,0.8366935483870968
SHD_FPR Joint,0.027944111776447105,0.00819672131147541,0.02694610778443114
SHD_TPR Joint,0.8286290322580645,0.7619047619047619,0.8366935483870968
SHD_TNR Joint,0.9720558882235529,0.9918032786885246,0.9730538922155688
SHD_FNR Joint,0.17137096774193547,0.23809523809523808,0.16330645161290322
SHD_PREC Joint,0.880085653104925,0.879492600422833,0.8848614072494669
SHD_REC Joint,0.8286290322580645,0.7619047619047619,0.8366935483870968
AUROC individual,0.9685700298807545,0.9753022134464615,0.9679178253847823
Max F1 individual,0.9198691092936612,0.8991875464576701,0.9228677156177149
Acc individual,0.9651999999999998,0.9833333333333328,0.9667999999999997
SHD individual,0.16159920634920635,0.20090800865800865,0.15490873015873016
Max F1 th individual,0.2291176775097847,0.22390808526426553,0.08749391876161099
Acc th individual,0.11048683300024052,0.11136987495204892,0.04330073595344503
SHD th individual,0.11048683300024052,0.11136987495204892,0.04330073595344503
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.32463414290996395,0.13441065606379674,0.32463414290996395
NULL ACC individual,0.8015999999999999,0.9271999999999998,0.8015999999999999
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.028861774145897176,0.00984010405466013,0.023479867468795993
F1_TPR individual,0.6946865079365077,0.6797041847041845,0.6818650793650792
F1_TNR individual,0.9711382258541025,0.9901598959453396,0.9765201325312036
F1_FNR individual,0.3053134920634919,0.32029581529581513,0.3181349206349205
F1_PREC individual,0.8787261904761904,0.873062049062049,0.8882647907647907
F1_REC individual,0.6946865079365077,0.6797041847041845,0.6818650793650792
ACC_FPR individual,0.022969662030958977,0.008083509335463196,0.021492079371100772
ACC_TPR individual,0.9185238095238094,0.8898672438672436,0.9192420634920633
ACC_TNR individual,0.9770303379690407,0.9919164906645368,0.9785079206288987
ACC_FNR individual,0.0814761904761905,0.11013275613275612,0.08075793650793653
ACC_PREC individual,0.9347683150183147,0.9233203463203465,0.9386984126984125
ACC_REC individual,0.9185238095238094,0.8898672438672436,0.9192420634920633
SHD_FPR individual,0.022969662030958977,0.008083509335463196,0.021492079371100772
SHD_TPR individual,0.9185238095238094,0.8898672438672436,0.9192420634920633
SHD_TNR individual,0.9770303379690407,0.9919164906645368,0.9785079206288987
SHD_FNR individual,0.0814761904761905,0.11013275613275612,0.08075793650793653
SHD_PREC individual,0.9347683150183147,0.9233203463203465,0.9386984126984125
SHD_REC individual,0.9185238095238094,0.8898672438672436,0.9192420634920633
runtime,0 days 00:00:07.631206,0 days 00:00:07.631206,0 days 00:00:07.631206
path,data_release/obs_add_small/26_2025-12-02_21-54-15-522729,data_release/obs_add_small/26_2025-12-02_21-54-15-522729,data_release/obs_add_small/26_2025-12-02_21-54-15-522729
