Metric,SG_max,WCG,SG_mean
AUROC Joint,0.7915080716754108,0.7966774234503708,0.7572115476204083
Max F1 Joint,0.5740956826137691,0.4941921858500527,0.5231846019247594
Acc Joint,0.8552,0.9652,0.8324
SHD Joint,0.6779026217228464,0.7552083333333334,0.7846441947565543
Max F1 th Joint,0.17646276105378494,0.17646276105378494,0.07141735175309347
Acc th Joint,0.187722560549836,0.2289552190015222,0.08847063404841873
SHD th Joint,0.187722560549836,0.2289552190015222,0.08847063404841873
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.35201054713249835,0.08810033649434079,0.35201054713249835
NULL ACC Joint,0.7864,0.95392,0.7864
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.039165818921668365,0.011489433076148943,0.15768056968463887
F1_TPR Joint,0.45880149812734083,0.4045138888888889,0.5580524344569289
F1_TNR Joint,0.9608341810783316,0.9885105669238511,0.8423194303153612
F1_FNR Joint,0.5411985018726592,0.5954861111111112,0.4419475655430712
F1_PREC Joint,0.7608695652173914,0.6297297297297297,0.4901315789473684
F1_REC Joint,0.45880149812734083,0.4045138888888889,0.5580524344569289
ACC_FPR Joint,0.02797558494404883,0.0019288829251928883,0.03967446592065107
ACC_TPR Joint,0.4250936329588015,0.2847222222222222,0.36142322097378277
ACC_TNR Joint,0.9720244150559512,0.9980711170748071,0.960325534079349
ACC_FNR Joint,0.5749063670411985,0.7152777777777778,0.6385767790262172
ACC_PREC Joint,0.8049645390070922,0.8770053475935828,0.7121771217712177
ACC_REC Joint,0.4250936329588015,0.2847222222222222,0.36142322097378277
SHD_FPR Joint,0.02797558494404883,0.0019288829251928883,0.03967446592065107
SHD_TPR Joint,0.4250936329588015,0.2847222222222222,0.36142322097378277
SHD_TNR Joint,0.9720244150559512,0.9980711170748071,0.960325534079349
SHD_FNR Joint,0.5749063670411985,0.7152777777777778,0.6385767790262172
SHD_PREC Joint,0.8049645390070922,0.8770053475935828,0.7121771217712177
SHD_REC Joint,0.4250936329588015,0.2847222222222222,0.36142322097378277
AUROC individual,0.786010677409442,0.7835918214294959,0.7577968811531265
Max F1 individual,0.6756326636267077,0.5711511576567903,0.6305901443889887
Acc individual,0.8888000000000001,0.9713599999999996,0.8667999999999999
SHD individual,0.5454116161616162,0.6244000721500721,0.6386623376623376
Max F1 th individual,0.17694925936596803,0.20060685187313998,0.07829200426768566
Acc th individual,0.16861618017537455,0.18413096748637614,0.0817957513495884
SHD th individual,0.16861618017537455,0.18413096748637614,0.0817957513495884
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.34252251358165603,0.08734429713089838,0.34252251358165603
NULL ACC individual,0.7864000000000003,0.9539200000000001,0.7864000000000003
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.11146834713012861,0.03368899467502634,0.15125898015401987
F1_TPR individual,0.4474516594516592,0.2898244949494949,0.4149083694083695
F1_TNR individual,0.8885316528698712,0.9663110053249737,0.8487410198459802
F1_FNR individual,0.5525483405483407,0.710175505050505,0.5850916305916306
F1_PREC individual,0.5999224211461052,0.5785815018315019,0.45544677544677553
F1_REC individual,0.4474516594516592,0.2898244949494949,0.4149083694083695
ACC_FPR individual,0.028373307619976074,0.0029828167934659255,0.051501236938156426
ACC_TPR individual,0.53344227994228,0.42668326118326116,0.5046013708513709
ACC_TNR individual,0.971626692380024,0.997017183206534,0.9484987630618434
ACC_FNR individual,0.46655772005772,0.5733167388167388,0.49539862914862914
ACC_PREC individual,0.8405024420024416,0.8338560606060603,0.7486991341991341
ACC_REC individual,0.53344227994228,0.42668326118326116,0.5046013708513709
SHD_FPR individual,0.028373307619976074,0.0029828167934659255,0.051501236938156426
SHD_TPR individual,0.53344227994228,0.42668326118326116,0.5046013708513709
SHD_TNR individual,0.971626692380024,0.997017183206534,0.9484987630618434
SHD_FNR individual,0.46655772005772,0.5733167388167388,0.49539862914862914
SHD_PREC individual,0.8405024420024416,0.8338560606060603,0.7486991341991341
SHD_REC individual,0.53344227994228,0.42668326118326116,0.5046013708513709
runtime,0 days 00:00:04.932308,0 days 00:00:04.932308,0 days 00:00:04.932308
path,data_release/coef_n_small/17_2025-12-02_19-45-47-353117,data_release/coef_n_small/17_2025-12-02_19-45-47-353117,data_release/coef_n_small/17_2025-12-02_19-45-47-353117
