Metric,SG_max,WCG,SG_mean
AUROC Joint,0.6243003722457813,0.5390727802651004,0.6243003722457813
Max F1 Joint,0.3911980440097799,0.29064039408866993,0.3911980440097799
Acc Joint,0.8228,0.9334666666666667,0.8228
SHD Joint,0.8295880149812734,0.8663194444444444,0.8295880149812734
Max F1 th Joint,0.08248886089444829,0.4928571215426079,0.08248886089444829
Acc th Joint,0.1792544558624825,0.19913419052226583,0.1792544558624825
SHD th Joint,0.1792544558624825,0.19913419052226583,0.1792544558624825
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.35201054713249835,0.1426448736998514,0.35201054713249835
NULL ACC Joint,0.7864,0.9232,0.7864
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.23041709053916581,0.0,0.23041709053916581
F1_TPR Joint,0.44756554307116103,0.0,0.44756554307116103
F1_TNR Joint,0.7695829094608342,1.0,0.7695829094608342
F1_FNR Joint,0.552434456928839,1.0,0.552434456928839
F1_PREC Joint,0.3453757225433526,0.0,0.3453757225433526
F1_REC Joint,0.44756554307116103,0.0,0.44756554307116103
ACC_FPR Joint,0.0076297049847405905,0.001877527440785673,0.0076297049847405905
ACC_TPR Joint,0.19850187265917604,0.15625,0.19850187265917604
ACC_TNR Joint,0.9923702950152594,0.9981224725592144,0.9923702950152594
ACC_FNR Joint,0.8014981273408239,0.84375,0.8014981273408239
ACC_PREC Joint,0.8760330578512396,0.8737864077669902,0.8760330578512396
ACC_REC Joint,0.19850187265917604,0.15625,0.19850187265917604
SHD_FPR Joint,0.0076297049847405905,0.001877527440785673,0.0076297049847405905
SHD_TPR Joint,0.19850187265917604,0.15625,0.19850187265917604
SHD_TNR Joint,0.9923702950152594,0.9981224725592144,0.9923702950152594
SHD_FNR Joint,0.8014981273408239,0.84375,0.8014981273408239
SHD_PREC Joint,0.8760330578512396,0.8737864077669902,0.8760330578512396
SHD_REC Joint,0.19850187265917604,0.15625,0.19850187265917604
AUROC individual,0.6246434881282102,0.5342551682270417,0.6246434881282102
Max F1 individual,0.5350432645652766,0.35873487230918405,0.5350432645652766
Acc individual,0.8456000000000007,0.9386666666666672,0.8456000000000007
SHD individual,0.7446782106782104,0.8086901154401153,0.7446782106782104
Max F1 th individual,0.11119798032357321,0.14316115541286167,0.11119798032357321
Acc th individual,0.12928356221688145,0.1483494237091091,0.12928356221688145
SHD th individual,0.12928356221688145,0.1483494237091091,0.12928356221688145
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.34252251358165603,0.14073084679057335,0.34252251358165603
NULL ACC individual,0.7864000000000003,0.9232000000000002,0.7864000000000003
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.24113902505041956,0.09818901784067893,0.24113902505041956
F1_TPR individual,0.34148376623376625,0.10817099567099568,0.34148376623376625
F1_TNR individual,0.7588609749495805,0.9018109821593212,0.7588609749495805
F1_FNR individual,0.6585162337662335,0.8918290043290039,0.6585162337662335
F1_PREC individual,0.3735090662261715,0.2976500000000001,0.3735090662261715
F1_REC individual,0.34148376623376625,0.10817099567099568,0.34148376623376625
ACC_FPR individual,0.03598565734455489,0.002061080263985063,0.03598565734455489
ACC_TPR individual,0.3473499278499277,0.2152503607503607,0.3473499278499277
ACC_TNR individual,0.964014342655445,0.9979389197360148,0.964014342655445
ACC_FNR individual,0.6526500721500722,0.784749639249639,0.6526500721500722
ACC_PREC individual,0.7079393939393939,0.6709999999999999,0.7079393939393939
ACC_REC individual,0.3473499278499277,0.2152503607503607,0.3473499278499277
SHD_FPR individual,0.03598565734455489,0.002061080263985063,0.03598565734455489
SHD_TPR individual,0.3473499278499277,0.2152503607503607,0.3473499278499277
SHD_TNR individual,0.964014342655445,0.9979389197360148,0.964014342655445
SHD_FNR individual,0.6526500721500722,0.784749639249639,0.6526500721500722
SHD_PREC individual,0.7079393939393939,0.6709999999999999,0.7079393939393939
SHD_REC individual,0.3473499278499277,0.2152503607503607,0.3473499278499277
runtime,0 days 00:00:01.248445,0 days 00:00:01.248445,0 days 00:00:01.248445
path,data_release/coef_n_small/13_2025-12-02_19-45-44-160291,data_release/coef_n_small/13_2025-12-02_19-45-44-160291,data_release/coef_n_small/13_2025-12-02_19-45-44-160291
