Metric,SG_max,WCG,SG_mean
AUROC Joint,0.5372278510066233,0.5240165125700509,0.5234885620915033
Max F1 Joint,0.5449781659388646,0.25360158966716345,0.5450306033226464
Acc Joint,0.628,0.8558666666666667,0.63
SHD Joint,0.9935897435897436,0.9972324723247232,0.9882478632478633
Max F1 th Joint,0.004430983681231737,0.005190574564039707,0.003778604092076421
Acc th Joint,0.10081950972101303,0.14118582989216188,0.028167162711421646
SHD th Joint,0.10081950972101303,0.14118582989216188,0.028167162711421646
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.5448195576251456,0.25256290773532153,0.5448195576251456
NULL ACC Joint,0.6256,0.8554666666666667,0.6256
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.9993606138107417,0.9269014962593516,0.9974424552429667
F1_TPR Joint,0.9989316239316239,0.940959409594096,0.9978632478632479
F1_TNR Joint,0.0006393861892583121,0.07309850374064839,0.0025575447570332483
F1_FNR Joint,0.0010683760683760685,0.05904059040590406,0.002136752136752137
F1_PREC Joint,0.3742994395516413,0.14640447825462896,0.3744987971130714
F1_REC Joint,0.9989316239316239,0.940959409594096,0.9978632478632479
ACC_FPR Joint,0.004475703324808184,0.00015586034912718204,0.030690537084398978
ACC_TPR Joint,0.013888888888888888,0.0036900369003690036,0.06303418803418803
ACC_TNR Joint,0.9955242966751918,0.9998441396508728,0.969309462915601
ACC_FNR Joint,0.9861111111111112,0.996309963099631,0.936965811965812
ACC_PREC Joint,0.65,0.8,0.5514018691588785
ACC_REC Joint,0.013888888888888888,0.0036900369003690036,0.06303418803418803
SHD_FPR Joint,0.004475703324808184,0.00015586034912718204,0.030690537084398978
SHD_TPR Joint,0.013888888888888888,0.0036900369003690036,0.06303418803418803
SHD_TNR Joint,0.9955242966751918,0.9998441396508728,0.969309462915601
SHD_FNR Joint,0.9861111111111112,0.996309963099631,0.936965811965812
SHD_PREC Joint,0.65,0.8,0.5514018691588785
SHD_REC Joint,0.013888888888888888,0.0036900369003690036,0.06303418803418803
AUROC individual,0.5395901577180989,0.5216973199933508,0.5231619810530028
Max F1 individual,0.5954900468146005,0.3259110527761355,0.5909841331388829
Acc individual,0.6900000000000002,0.8608000000000001,0.6832
SHD individual,0.839623099123099,0.9632636668886669,0.8584089244089245
Max F1 th individual,0.035220416239462794,0.037481729639694095,0.019597026403062046
Acc th individual,0.036360875162051415,0.056112563722799866,0.022468785475892462
SHD th individual,0.036360875162051415,0.056112563722799866,0.022468785475892462
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.5376653164997071,0.25040590203086627,0.5376653164997071
NULL ACC individual,0.6256000000000003,0.8554666666666665,0.6256000000000003
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.38779403246392435,0.14384058346057696,0.3951303715634213
F1_TPR individual,0.42085520035520047,0.12332553557553558,0.3965320512820514
F1_TNR individual,0.6122059675360757,0.856159416539423,0.6048696284365787
F1_FNR individual,0.5791447996447997,0.8766744644244643,0.603467948717949
F1_PREC individual,0.26899237742148974,0.08159855890907583,0.2447289728768562
F1_REC individual,0.42085520035520047,0.12332553557553558,0.3965320512820514
ACC_FPR individual,0.16426979569278327,0.006904686274402847,0.18046536976954933
ACC_TPR individual,0.39221250971250965,0.07335535298035296,0.37183452658452665
ACC_TNR individual,0.8357302043072165,0.9930953137255972,0.8195346302304507
ACC_FNR individual,0.6077874902874904,0.9266446470196469,0.6281654734154735
ACC_PREC individual,0.6118945311000601,0.3272142857142857,0.5760553837750768
ACC_REC individual,0.39221250971250965,0.07335535298035296,0.37183452658452665
SHD_FPR individual,0.16426979569278327,0.006904686274402847,0.18046536976954933
SHD_TPR individual,0.39221250971250965,0.07335535298035296,0.37183452658452665
SHD_TNR individual,0.8357302043072165,0.9930953137255972,0.8195346302304507
SHD_FNR individual,0.6077874902874904,0.9266446470196469,0.6281654734154735
SHD_PREC individual,0.6118945311000601,0.3272142857142857,0.5760553837750768
SHD_REC individual,0.39221250971250965,0.07335535298035296,0.37183452658452665
runtime,0 days 00:00:09.034577,0 days 00:00:09.034577,0 days 00:00:09.034577
path,data_release/obs_add_small/34_2025-12-02_21-54-14-074970,data_release/obs_add_small/34_2025-12-02_21-54-14-074970,data_release/obs_add_small/34_2025-12-02_21-54-14-074970
