Metric,SG_max,WCG,SG_mean
AUROC Joint,0.6523831291273152,0.539106156479754,0.6523831291273152
Max F1 Joint,0.5582761998041137,0.30439684329199546,0.5582761998041137
Acc Joint,0.688,0.8697333333333334,0.688
SHD Joint,0.8245243128964059,0.8996316758747698,0.8245243128964059
Max F1 th Joint,0.01580955616373649,0.5816271231492316,0.01580955616373649
Acc th Joint,0.1527841155565256,0.1703756219326032,0.1527841155565256
SHD th Joint,0.1527841155565256,0.1703756219326032,0.1527841155565256
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.5490423679628554,0.2529699510831586,0.5490423679628554
NULL ACC Joint,0.6216,0.8552,0.6216
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.8120978120978121,0.0,0.8120978120978121
F1_TPR Joint,0.9027484143763214,0.0,0.9027484143763214
F1_TNR Joint,0.1879021879021879,1.0,0.1879021879021879
F1_FNR Joint,0.09725158562367865,1.0,0.09725158562367865
F1_PREC Joint,0.40359168241965976,0.0,0.40359168241965976
F1_REC Joint,0.9027484143763214,0.0,0.9027484143763214
ACC_FPR Joint,0.04568854568854569,0.01091362644215778,0.04568854568854569
ACC_TPR Joint,0.25052854122621565,0.16482504604051565,0.25052854122621565
ACC_TNR Joint,0.9543114543114544,0.9890863735578422,0.9543114543114544
ACC_FNR Joint,0.7494714587737844,0.8351749539594844,0.7494714587737844
ACC_PREC Joint,0.7694805194805194,0.7188755020080321,0.7694805194805194
ACC_REC Joint,0.25052854122621565,0.16482504604051565,0.25052854122621565
SHD_FPR Joint,0.04568854568854569,0.01091362644215778,0.04568854568854569
SHD_TPR Joint,0.25052854122621565,0.16482504604051565,0.25052854122621565
SHD_TNR Joint,0.9543114543114544,0.9890863735578422,0.9543114543114544
SHD_FNR Joint,0.7494714587737844,0.8351749539594844,0.7494714587737844
SHD_PREC Joint,0.7694805194805194,0.7188755020080321,0.7694805194805194
SHD_REC Joint,0.25052854122621565,0.16482504604051565,0.25052854122621565
AUROC individual,0.6395197344966695,0.535387054309003,0.6395197344966695
Max F1 individual,0.6375964264792603,0.3755430530283947,0.6375964264792603
Acc individual,0.7392,0.879866666666667,0.7392
SHD individual,0.6993107448107451,0.8304608430784894,0.6993107448107451
Max F1 th individual,0.06951928184814196,0.1448836220549597,0.06951928184814196
Acc th individual,0.10210981638404021,0.15332783637759678,0.10210981638404021
SHD th individual,0.10210981638404021,0.15332783637759678,0.10210981638404021
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.5432231883061757,0.25106940653581417,0.5432231883061757
NULL ACC individual,0.6216000000000002,0.8551999999999998,0.6216000000000002
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.4266328160573515,0.06413903752129575,0.4266328160573515
F1_TPR individual,0.6355971250971245,0.1733344131358836,0.6355971250971245
F1_TNR individual,0.5733671839426485,0.9358609624787042,0.5733671839426485
F1_FNR individual,0.3644028749028749,0.826665586864116,0.3644028749028749
F1_PREC individual,0.4902206602624727,0.4702471306471305,0.4902206602624727
F1_REC individual,0.6355971250971245,0.1733344131358836,0.6355971250971245
ACC_FPR individual,0.1518025852716255,0.006478352453991436,0.1518025852716255
ACC_TPR individual,0.49597385947385936,0.2015499884102825,0.49597385947385936
ACC_TNR individual,0.8481974147283742,0.9935216475460085,0.8481974147283742
ACC_FNR individual,0.5040261405261406,0.7984500115897171,0.5040261405261406
ACC_PREC individual,0.7682499549212397,0.8079350649350648,0.7682499549212397
ACC_REC individual,0.49597385947385936,0.2015499884102825,0.49597385947385936
SHD_FPR individual,0.1518025852716255,0.006478352453991436,0.1518025852716255
SHD_TPR individual,0.49597385947385936,0.2015499884102825,0.49597385947385936
SHD_TNR individual,0.8481974147283742,0.9935216475460085,0.8481974147283742
SHD_FNR individual,0.5040261405261406,0.7984500115897171,0.5040261405261406
SHD_PREC individual,0.7682499549212397,0.8079350649350648,0.7682499549212397
SHD_REC individual,0.49597385947385936,0.2015499884102825,0.49597385947385936
runtime,0 days 00:00:01.929938,0 days 00:00:01.929938,0 days 00:00:01.929938
path,data_release/coef_n_small/19_2025-12-02_19-45-47-111617,data_release/coef_n_small/19_2025-12-02_19-45-47-111617,data_release/coef_n_small/19_2025-12-02_19-45-47-111617
