Metric,SG_max,WCG,SG_mean
AUROC Joint,0.8640255123618366,0.8749107372103473,0.8482688856630128
Max F1 Joint,0.7023686920700309,0.6554621848739495,0.6582809224318659
Acc Joint,0.892,0.9562666666666667,0.876
SHD Joint,0.5056179775280899,0.5694444444444444,0.5805243445692884
Max F1 th Joint,0.1572858039429295,0.17917491441883354,0.09236016666831097
Acc th Joint,0.18138362949983738,0.18316562731673275,0.10244773698227116
SHD th Joint,0.18138362949983738,0.18316562731673275,0.10244773698227116
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.35201054713249835,0.1426448736998514,0.35201054713249835
NULL ACC Joint,0.7864,0.9232,0.7864
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.048830111902339775,0.00924321201617562,0.05391658189216684
F1_TPR Joint,0.6367041198501873,0.5399305555555556,0.5861423220973783
F1_TNR Joint,0.9511698880976602,0.9907567879838244,0.9460834181078331
F1_FNR Joint,0.36329588014981273,0.4600694444444444,0.41385767790262173
F1_PREC Joint,0.7798165137614679,0.8293333333333334,0.747016706443914
F1_REC Joint,0.6367041198501873,0.5399305555555556,0.5861423220973783
ACC_FPR Joint,0.018311291963377416,0.00779896013864818,0.02695829094608342
ACC_TPR Joint,0.5617977528089888,0.5243055555555556,0.5187265917602997
ACC_TNR Joint,0.9816887080366226,0.9922010398613518,0.9730417090539166
ACC_FNR Joint,0.43820224719101125,0.4756944444444444,0.4812734082397004
ACC_PREC Joint,0.8928571428571429,0.848314606741573,0.8393939393939394
ACC_REC Joint,0.5617977528089888,0.5243055555555556,0.5187265917602997
SHD_FPR Joint,0.018311291963377416,0.00779896013864818,0.02695829094608342
SHD_TPR Joint,0.5617977528089888,0.5243055555555556,0.5187265917602997
SHD_TNR Joint,0.9816887080366226,0.9922010398613518,0.9730417090539166
SHD_FNR Joint,0.43820224719101125,0.4756944444444444,0.4812734082397004
SHD_PREC Joint,0.8928571428571429,0.848314606741573,0.8393939393939394
SHD_REC Joint,0.5617977528089888,0.5243055555555556,0.5187265917602997
AUROC individual,0.8610791538056175,0.8762803551899624,0.8488063902976068
Max F1 individual,0.7774530980715185,0.7292629279904821,0.7389848032472865
Acc individual,0.9204000000000001,0.9662666666666659,0.9044000000000001
SHD individual,0.4055689033189034,0.4605252525252526,0.47831529581529586
Max F1 th individual,0.17490363583228838,0.18081793939122381,0.09812384655959772
Acc th individual,0.15105485400092833,0.16521748906579659,0.08935245600945346
SHD th individual,0.15105485400092833,0.16521748906579659,0.08935245600945346
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.34252251358165603,0.14073084679057335,0.34252251358165603
NULL ACC individual,0.7864000000000003,0.9232000000000002,0.7864000000000003
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.04675862969832547,0.0177321452881974,0.06536846048314617
F1_TPR individual,0.5160854978354977,0.46722835497835513,0.4925696248196248
F1_TNR individual,0.9532413703016741,0.9822678547118023,0.9346315395168538
F1_FNR individual,0.4839145021645023,0.5327716450216451,0.5074303751803751
F1_PREC individual,0.7408174603174603,0.7250823555529438,0.670476551226551
F1_REC individual,0.5160854978354977,0.46722835497835513,0.4925696248196248
ACC_FPR individual,0.03527029593475279,0.006697870173113569,0.04070475814623746
ACC_TPR individual,0.720641414141414,0.6197664141414141,0.6562326839826838
ACC_TNR individual,0.9647297040652468,0.9933021298268865,0.9592952418537622
ACC_FNR individual,0.2793585858585858,0.38023358585858574,0.3437673160173159
ACC_PREC individual,0.8561150793650792,0.8921190476190476,0.8331985930735932
ACC_REC individual,0.720641414141414,0.6197664141414141,0.6562326839826838
SHD_FPR individual,0.03527029593475279,0.006697870173113569,0.04070475814623746
SHD_TPR individual,0.720641414141414,0.6197664141414141,0.6562326839826838
SHD_TNR individual,0.9647297040652468,0.9933021298268865,0.9592952418537622
SHD_FNR individual,0.2793585858585858,0.38023358585858574,0.3437673160173159
SHD_PREC individual,0.8561150793650792,0.8921190476190476,0.8331985930735932
SHD_REC individual,0.720641414141414,0.6197664141414141,0.6562326839826838
runtime,0 days 00:00:03.138702,0 days 00:00:03.138702,0 days 00:00:03.138702
path,data_release/coef_n_small/8_2025-12-02_19-45-43-203236,data_release/coef_n_small/8_2025-12-02_19-45-43-203236,data_release/coef_n_small/8_2025-12-02_19-45-43-203236
