Metric,SG_max,WCG,SG_mean
AUROC Joint,0.9579103545953966,0.9574574792026369,0.9505327136760041
Max F1 Joint,0.8751248751248751,0.8482632541133456,0.8478468899521532
Acc Joint,0.9496,0.9777333333333333,0.9356
SHD Joint,0.2346368715083799,0.29043478260869565,0.29981378026070765
Max F1 th Joint,0.16028069545323312,0.16189269258886113,0.07276234316537994
Acc th Joint,0.15813412623449993,0.1623875733795236,0.07580582607923035
SHD th Joint,0.15813412623449993,0.1623875733795236,0.07580582607923035
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.35363845900559765,0.14241486068111453,0.35363845900559765
NULL ACC Joint,0.7852,0.9233333333333333,0.7852
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.013245033112582781,0.007942238267148015,0.033112582781456956
F1_TPR Joint,0.813780260707635,0.8052173913043478,0.8230912476722533
F1_TNR Joint,0.9867549668874173,0.992057761732852,0.9668874172185431
F1_FNR Joint,0.186219739292365,0.19478260869565217,0.17690875232774675
F1_PREC Joint,0.9438444924406048,0.8938223938223938,0.8717948717948718
F1_REC Joint,0.813780260707635,0.8052173913043478,0.8230912476722533
ACC_FPR Joint,0.014263881813550688,0.007942238267148015,0.030056036678553236
ACC_TPR Joint,0.8175046554934823,0.8052173913043478,0.8100558659217877
ACC_TNR Joint,0.9857361181864494,0.992057761732852,0.9699439633214467
ACC_FNR Joint,0.1824953445065177,0.19478260869565217,0.18994413407821228
ACC_PREC Joint,0.9400428265524625,0.8938223938223938,0.8805668016194332
ACC_REC Joint,0.8175046554934823,0.8052173913043478,0.8100558659217877
SHD_FPR Joint,0.014263881813550688,0.007942238267148015,0.030056036678553236
SHD_TPR Joint,0.8175046554934823,0.8052173913043478,0.8100558659217877
SHD_TNR Joint,0.9857361181864494,0.992057761732852,0.9699439633214467
SHD_FNR Joint,0.1824953445065177,0.19478260869565217,0.18994413407821228
SHD_PREC Joint,0.9400428265524625,0.8938223938223938,0.8805668016194332
SHD_REC Joint,0.8175046554934823,0.8052173913043478,0.8100558659217877
AUROC individual,0.9599230698800462,0.9611964579112984,0.9561660102300295
Max F1 individual,0.9337963070641085,0.9239239169562729,0.9213445937962962
Acc individual,0.9687999999999997,0.9869333333333326,0.9619999999999999
SHD individual,0.12636141636141637,0.14263461538461544,0.1490592185592186
Max F1 th individual,0.189670112525384,0.18927361412053517,0.08750993440037401
Acc th individual,0.11809629825549516,0.12645284866317824,0.0640455233157395
SHD th individual,0.11809629825549516,0.12645284866317824,0.0640455233157395
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.34353906412285484,0.1405186278249888,0.34353906412285484
NULL ACC individual,0.7852000000000002,0.9233333333333335,0.7852000000000002
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.015310856798859896,0.003778995484530102,0.02054030743078731
F1_TPR individual,0.6702048229548226,0.661893162393162,0.663483211233211
F1_TNR individual,0.98468914320114,0.9962210045154698,0.9794596925692126
F1_FNR individual,0.3297951770451769,0.3381068376068375,0.3365167887667888
F1_PREC individual,0.9223044733044731,0.9248253968253968,0.9053943001443002
F1_REC individual,0.6702048229548226,0.661893162393162,0.663483211233211
ACC_FPR individual,0.014043180031183126,0.00406269769780978,0.019359751875231753
ACC_TPR individual,0.9107637362637361,0.8938469169719166,0.9057881562881559
ACC_TNR individual,0.9859568199688168,0.9959373023021901,0.9806402481247684
ACC_FNR individual,0.08923626373626373,0.106153083028083,0.09421184371184373
ACC_PREC individual,0.9666843711843711,0.9654258658008655,0.9552460317460316
ACC_REC individual,0.9107637362637361,0.8938469169719166,0.9057881562881559
SHD_FPR individual,0.014043180031183126,0.00406269769780978,0.019359751875231753
SHD_TPR individual,0.9107637362637361,0.8938469169719166,0.9057881562881559
SHD_TNR individual,0.9859568199688168,0.9959373023021901,0.9806402481247684
SHD_FNR individual,0.08923626373626373,0.106153083028083,0.09421184371184373
SHD_PREC individual,0.9666843711843711,0.9654258658008655,0.9552460317460316
SHD_REC individual,0.9107637362637361,0.8938469169719166,0.9057881562881559
runtime,0 days 00:00:04.489830,0 days 00:00:04.489830,0 days 00:00:04.489830
path,data_release/coef_n_small/1_2025-12-02_19-46-10-582412,data_release/coef_n_small/1_2025-12-02_19-46-10-582412,data_release/coef_n_small/1_2025-12-02_19-46-10-582412
