Metric,SG_max,WCG,SG_mean
AUROC Joint,0.9746457568934052,0.9769248166602478,0.9681428859906805
Max F1 Joint,0.9060665362035225,0.8802880288028804,0.8824701195219122
Acc Joint,0.962,0.982,0.9528
SHD Joint,0.17790262172284643,0.234375,0.2209737827715356
Max F1 th Joint,0.13771686444110562,0.1430323542375683,0.07509950254634697
Acc th Joint,0.14920736887649916,0.14158812513628155,0.07499565885231504
SHD th Joint,0.14920736887649916,0.14158812513628155,0.07499565885231504
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.35201054713249835,0.1426448736998514,0.35201054713249835
NULL ACC Joint,0.7864,0.9232,0.7864
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.01271617497456765,0.006643558636626227,0.013733468972533061
F1_TPR Joint,0.8651685393258427,0.8472222222222222,0.8277153558052435
F1_TNR Joint,0.9872838250254323,0.9933564413633738,0.986266531027467
F1_FNR Joint,0.1348314606741573,0.1527777777777778,0.17228464419475656
F1_PREC Joint,0.9486652977412731,0.9138576779026217,0.9424307036247335
F1_REC Joint,0.8651685393258427,0.8472222222222222,0.8277153558052435
ACC_FPR Joint,0.006103763987792472,0.00707683419988446,0.013733468972533061
ACC_TPR Joint,0.8445692883895131,0.8506944444444444,0.8295880149812734
ACC_TNR Joint,0.9938962360122076,0.9929231658001155,0.986266531027467
ACC_FNR Joint,0.15543071161048688,0.14930555555555555,0.1704119850187266
ACC_PREC Joint,0.9740820734341252,0.9090909090909091,0.9425531914893617
ACC_REC Joint,0.8445692883895131,0.8506944444444444,0.8295880149812734
SHD_FPR Joint,0.006103763987792472,0.00707683419988446,0.013733468972533061
SHD_TPR Joint,0.8445692883895131,0.8506944444444444,0.8295880149812734
SHD_TNR Joint,0.9938962360122076,0.9929231658001155,0.986266531027467
SHD_FNR Joint,0.15543071161048688,0.14930555555555555,0.1704119850187266
SHD_PREC Joint,0.9740820734341252,0.9090909090909091,0.9425531914893617
SHD_REC Joint,0.8445692883895131,0.8506944444444444,0.8295880149812734
AUROC individual,0.9748312414182787,0.9790891499401507,0.9677593745562855
Max F1 individual,0.9512396241529365,0.9410801422646204,0.9373236322501026
Acc individual,0.9783999999999993,0.9899999999999994,0.9723999999999995
SHD individual,0.09380230880230882,0.11343921356421358,0.12353246753246752
Max F1 th individual,0.17738288856481582,0.17963831317428358,0.0840468546639026
Acc th individual,0.1040950910294357,0.11468248349594268,0.05806964971607394
SHD th individual,0.1040950910294357,0.11468248349594268,0.05806964971607394
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.34252251358165603,0.14073084679057335,0.34252251358165603
NULL ACC individual,0.7864000000000003,0.9232000000000002,0.7864000000000003
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.009165629333350427,0.0033004556140055637,0.013925814910250906
F1_TPR individual,0.6988679653679649,0.6933401875901873,0.6828798701298697
F1_TNR individual,0.9908343706666494,0.9966995443859945,0.9860741850897488
F1_FNR individual,0.3011320346320346,0.3066598124098123,0.3171201298701298
F1_PREC individual,0.9475873015873014,0.9456190476190477,0.9183849206349207
F1_REC individual,0.6988679653679649,0.6933401875901873,0.6828798701298697
ACC_FPR individual,0.009139313543876742,0.0033046572946778324,0.014813770092323734
ACC_TPR individual,0.9373762626262628,0.9184576118326117,0.921804834054834
ACC_TNR individual,0.990860686456123,0.9966953427053221,0.985186229907676
ACC_FNR individual,0.06262373737373739,0.08154238816738818,0.07819516594516597
ACC_PREC individual,0.9733650793650793,0.971604645354645,0.9636210317460316
ACC_REC individual,0.9373762626262628,0.9184576118326117,0.921804834054834
SHD_FPR individual,0.009139313543876742,0.0033046572946778324,0.014813770092323734
SHD_TPR individual,0.9373762626262628,0.9184576118326117,0.921804834054834
SHD_TNR individual,0.990860686456123,0.9966953427053221,0.985186229907676
SHD_FNR individual,0.06262373737373739,0.08154238816738818,0.07819516594516597
SHD_PREC individual,0.9733650793650793,0.971604645354645,0.9636210317460316
SHD_REC individual,0.9373762626262628,0.9184576118326117,0.921804834054834
runtime,0 days 00:00:03.287573,0 days 00:00:03.287573,0 days 00:00:03.287573
path,data_release/coef_n_small/0_2025-12-02_19-46-06-963259,data_release/coef_n_small/0_2025-12-02_19-46-06-963259,data_release/coef_n_small/0_2025-12-02_19-46-06-963259
