Metric,SG_max,WCG,SG_mean
AUROC Joint,0.7430596889790398,0.6030390466851382,0.7327173495605139
Max F1 Joint,0.5671902268760907,0.4202959830866808,0.5572059413890005
Acc Joint,0.8071428571428572,0.9360204081632653,0.796530612244898
SHD Joint,0.7411764705882353,0.869625520110957,0.7819607843137255
Max F1 th Joint,0.10088460471200976,0.12389245329414274,0.062489921910408044
Acc th Joint,0.138703827775153,0.16419342696094946,0.09650458787964368
SHD th Joint,0.138703827775153,0.16419342696094946,0.09650458787964368
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.4129554655870446,0.13705921490352627,0.4129554655870446
NULL ACC Joint,0.7397959183673469,0.9264285714285714,0.7397959183673469
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.10124137931034483,0.023460733560964862,0.144
F1_TPR Joint,0.5090196078431373,0.34396671289875175,0.5435294117647059
F1_TNR Joint,0.8987586206896552,0.9765392664390351,0.856
F1_FNR Joint,0.49098039215686273,0.6560332871012483,0.45647058823529413
F1_PREC Joint,0.6387795275590551,0.5379609544468547,0.5703703703703704
F1_REC Joint,0.5090196078431373,0.34396671289875175,0.5435294117647059
ACC_FPR Joint,0.04855172413793103,0.01178543892499174,0.055724137931034486
ACC_TPR Joint,0.3968627450980392,0.2787794729542302,0.3764705882352941
ACC_TNR Joint,0.9514482758620689,0.9882145610750083,0.9442758620689655
ACC_FNR Joint,0.6031372549019608,0.7212205270457698,0.6235294117647059
ACC_PREC Joint,0.7419354838709677,0.6525974025974026,0.7038123167155426
ACC_REC Joint,0.3968627450980392,0.2787794729542302,0.3764705882352941
SHD_FPR Joint,0.04855172413793103,0.01178543892499174,0.055724137931034486
SHD_TPR Joint,0.3968627450980392,0.2787794729542302,0.3764705882352941
SHD_TNR Joint,0.9514482758620689,0.9882145610750083,0.9442758620689655
SHD_FNR Joint,0.6031372549019608,0.7212205270457698,0.6235294117647059
SHD_PREC Joint,0.7419354838709677,0.6525974025974026,0.7038123167155426
SHD_REC Joint,0.3968627450980392,0.2787794729542302,0.3764705882352941
AUROC individual,0.7398157647984094,0.6018090999561084,0.7323131075735668
Max F1 individual,0.6349543675173436,0.5008402090916966,0.6260732212314299
Acc individual,0.844285714285714,0.9475,0.8381632653061224
SHD individual,0.5989286595757185,0.7057638483370177,0.6239369111280876
Max F1 th individual,0.10680352400129045,0.14536274172155736,0.06789296916219172
Acc th individual,0.12293838904510292,0.1499213009521414,0.08652513123508418
SHD th individual,0.12293838904510292,0.1499213009521414,0.08652513123508418
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.40985588323988104,0.1365432591515504,0.40985588323988104
NULL ACC individual,0.739795918367347,0.926428571428572,0.739795918367347
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.1206384764276597,0.014097218971088326,0.16613029734335283
F1_TPR individual,0.5211469894484597,0.31340433779663146,0.5549352134793311
F1_TNR individual,0.8793615235723398,0.9859027810289115,0.8338697026566468
F1_FNR individual,0.4788530105515401,0.6865956622033685,0.4450647865206689
F1_PREC individual,0.7228235568397262,0.7404474541540327,0.6777953556884242
F1_REC individual,0.5211469894484597,0.31340433779663146,0.5549352134793311
ACC_FPR individual,0.033931677605116346,0.0033937934188876767,0.03944194300088541
ACC_TPR individual,0.48636963853140336,0.3339584952983929,0.47882831139448767
ACC_TNR individual,0.9660683223948834,0.996606206581112,0.9605580569991141
ACC_FNR individual,0.5136303614685968,0.6660415047016071,0.5211716886055122
ACC_PREC individual,0.8868257298257299,0.907624125874126,0.8666914181800905
ACC_REC individual,0.48636963853140336,0.3339584952983929,0.47882831139448767
SHD_FPR individual,0.033931677605116346,0.0033937934188876767,0.03944194300088541
SHD_TPR individual,0.48636963853140336,0.3339584952983929,0.47882831139448767
SHD_TNR individual,0.9660683223948834,0.996606206581112,0.9605580569991141
SHD_FNR individual,0.5136303614685968,0.6660415047016071,0.5211716886055122
SHD_PREC individual,0.8868257298257299,0.907624125874126,0.8666914181800905
SHD_REC individual,0.48636963853140336,0.3339584952983929,0.47882831139448767
runtime,0 days 00:00:05.831293,0 days 00:00:05.831293,0 days 00:00:05.831293
path,data_release/coef_n_big/13_2025-12-02_19-45-29-512998,data_release/coef_n_big/13_2025-12-02_19-45-29-512998,data_release/coef_n_big/13_2025-12-02_19-45-29-512998
