Metric,SG_max,WCG,SG_mean
AUROC Joint,0.8981778940862705,0.9186121568480391,0.854447047380327
Max F1 Joint,0.7411545623836127,0.6076589595375723,0.6688264938804895
Acc Joint,0.8759183673469387,0.9645578231292516,0.8191836734693878
SHD Joint,0.48139350752177357,0.7416370106761566,0.7015043547110056
Max F1 th Joint,0.17935973855946943,0.22369912841645442,0.0796460191258015
Acc th Joint,0.2245618637280812,0.2462416690201765,0.08918753340191374
SHD th Joint,0.2245618637280812,0.2462416690201765,0.08918753340191374
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.4098653253285738,0.09121895796136992,0.4098653253285738
NULL ACC Joint,0.7422448979591837,0.9522108843537415,0.7422448979591837
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.1174044542205114,0.018646186819074834,0.16112180368435525
F1_TPR Joint,0.78701504354711,0.597864768683274,0.7347585114806018
F1_TNR Joint,0.8825955457794886,0.9813538131809252,0.8388781963156448
F1_FNR Joint,0.21298495645288995,0.40213523131672596,0.26524148851939827
F1_PREC Joint,0.6995073891625616,0.6167400881057269,0.6129458388375165
F1_REC Joint,0.78701504354711,0.597864768683274,0.7347585114806018
ACC_FPR Joint,0.043442397580423425,0.013716735131273443,0.10475666758317294
ACC_TPR Joint,0.6437054631828979,0.5316725978647687,0.6001583531274742
ACC_TNR Joint,0.9565576024195765,0.9862832648687265,0.8952433324168271
ACC_FNR Joint,0.35629453681710216,0.46832740213523133,0.3998416468725257
ACC_PREC Joint,0.8372811534500515,0.6604774535809018,0.6654960491659351
ACC_REC Joint,0.6437054631828979,0.5316725978647687,0.6001583531274742
SHD_FPR Joint,0.043442397580423425,0.013716735131273443,0.10475666758317294
SHD_TPR Joint,0.6437054631828979,0.5316725978647687,0.6001583531274742
SHD_TNR Joint,0.9565576024195765,0.9862832648687265,0.8952433324168271
SHD_FNR Joint,0.35629453681710216,0.46832740213523133,0.3998416468725257
SHD_PREC Joint,0.8372811534500515,0.6604774535809018,0.6654960491659351
SHD_REC Joint,0.6437054631828979,0.5316725978647687,0.6001583531274742
AUROC individual,0.9067406414553284,0.9260250731734655,0.8665759333503114
Max F1 individual,0.8177599931559676,0.7521102582780357,0.7348516282746564
Acc individual,0.9116326530612242,0.9789455782312935,0.8669387755102035
SHD individual,0.34665516183163225,0.4342273979890078,0.5234713521772344
Max F1 th individual,0.20558545665983655,0.22495726721323966,0.08607190768797639
Acc th individual,0.20513961036798176,0.22625875723085623,0.09789388304645108
SHD th individual,0.20513961036798176,0.22625875723085623,0.09789388304645108
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.4054685627630391,0.09093502961622804,0.4054685627630391
NULL ACC individual,0.7422448979591836,0.952210884353741,0.7422448979591836
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.0560142963893133,0.009246913665628482,0.12575527094119898
F1_TPR individual,0.7179482780291601,0.6381684464486319,0.6910233067586007
F1_TNR individual,0.9439857036106863,0.9907530863343719,0.8742447290588007
F1_FNR individual,0.28205172197083955,0.3618315535513677,0.30897669324139904
F1_PREC individual,0.8449290676451051,0.8117299991236082,0.6980944170418055
F1_REC individual,0.7179482780291601,0.6381684464486319,0.6910233067586007
ACC_FPR individual,0.03853623693426813,0.004487179987867088,0.07530249933380655
ACC_TPR individual,0.7585707927693219,0.6532884215028177,0.685273554876496
ACC_TNR individual,0.9614637630657318,0.9955128200121328,0.9246975006661928
ACC_FNR individual,0.2414292072306778,0.346711578497182,0.31472644512350384
ACC_PREC individual,0.8905776097266876,0.9013852733112894,0.8031702520650056
ACC_REC individual,0.7585707927693219,0.6532884215028177,0.685273554876496
SHD_FPR individual,0.03853623693426813,0.004487179987867088,0.07530249933380655
SHD_TPR individual,0.7585707927693219,0.6532884215028177,0.685273554876496
SHD_TNR individual,0.9614637630657318,0.9955128200121328,0.9246975006661928
SHD_FNR individual,0.2414292072306778,0.346711578497182,0.31472644512350384
SHD_PREC individual,0.8905776097266876,0.9013852733112894,0.8031702520650056
SHD_REC individual,0.7585707927693219,0.6532884215028177,0.685273554876496
runtime,0 days 00:00:20.252017,0 days 00:00:20.252017,0 days 00:00:20.252017
path,data_release/coef_n_big/1_2025-12-02_19-45-02-180199,data_release/coef_n_big/1_2025-12-02_19-45-02-180199,data_release/coef_n_big/1_2025-12-02_19-45-02-180199
