Metric,SG_max,WCG,SG_mean
AUROC Joint,0.9437442619188143,0.9344594291485309,0.9370730594355915
Max F1 Joint,0.8659903897490656,0.8067469879518073,0.8691746209994385
Acc Joint,0.904,0.9474666666666667,0.906
SHD Joint,0.2564102564102564,0.3634686346863469,0.25106837606837606
Max F1 th Joint,0.08198538422584534,0.09542959183454514,0.05085673928260803
Acc th Joint,0.1314258060786718,0.13131318468265837,0.05045478704436611
SHD th Joint,0.1314258060786718,0.13131318468265837,0.05045478704436611
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.5448195576251456,0.25256290773532153,0.5448195576251456
NULL ACC Joint,0.6256,0.8554666666666667,0.6256
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.08056265984654731,0.024002493765586035,0.04539641943734015
F1_TPR Joint,0.8653846153846154,0.7712177121771218,0.8258547008547008
F1_TNR Joint,0.9194373401534527,0.975997506234414,0.9546035805626598
F1_FNR Joint,0.1346153846153846,0.22878228782287824,0.17414529914529914
F1_PREC Joint,0.8653846153846154,0.8444444444444444,0.9158767772511849
F1_REC Joint,0.8653846153846154,0.7712177121771218,0.8258547008547008
ACC_FPR Joint,0.046675191815856776,0.01730049875311721,0.046675191815856776
ACC_TPR Joint,0.8215811965811965,0.738929889298893,0.8269230769230769
ACC_TNR Joint,0.9533248081841432,0.9826995012468828,0.9533248081841432
ACC_FNR Joint,0.17841880341880342,0.261070110701107,0.17307692307692307
ACC_PREC Joint,0.9133016627078385,0.8782894736842105,0.9138134592680047
ACC_REC Joint,0.8215811965811965,0.738929889298893,0.8269230769230769
SHD_FPR Joint,0.046675191815856776,0.01730049875311721,0.046675191815856776
SHD_TPR Joint,0.8215811965811965,0.738929889298893,0.8269230769230769
SHD_TNR Joint,0.9533248081841432,0.9826995012468828,0.9533248081841432
SHD_FNR Joint,0.17841880341880342,0.261070110701107,0.17307692307692307
SHD_PREC Joint,0.9133016627078385,0.8782894736842105,0.9138134592680047
SHD_REC Joint,0.8215811965811965,0.738929889298893,0.8269230769230769
AUROC individual,0.9538106435016648,0.952480575035143,0.9512154696782408
Max F1 individual,0.9251944064199933,0.8743626870629789,0.9264827242657286
Acc individual,0.9359999999999996,0.9598666666666663,0.9379999999999997
SHD individual,0.15670848595848597,0.24392537282978455,0.14970437895437894
Max F1 th individual,0.18670658437535168,0.16424722209572792,0.0717850129213184
Acc th individual,0.10673299380819745,0.11520795733084715,0.04391015929891373
SHD th individual,0.10673299380819745,0.11520795733084715,0.04391015929891373
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.5376653164997071,0.25040590203086627,0.5376653164997071
NULL ACC individual,0.6256000000000003,0.8554666666666665,0.6256000000000003
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.05931636131326532,0.021688724603405048,0.06356846971398056
F1_TPR individual,0.8134355366855367,0.7633656237553292,0.8114216894216889
F1_TNR individual,0.9406836386867349,0.978311275396595,0.9364315302860194
F1_FNR individual,0.18656446331446325,0.23663437624467026,0.18857831057831054
F1_PREC individual,0.9240262311218193,0.880679270892506,0.9116627064456008
F1_REC individual,0.8134355366855367,0.7633656237553292,0.8114216894216889
ACC_FPR individual,0.05622806480585118,0.016348355407380732,0.05166175774689707
ACC_TPR individual,0.9191630036630035,0.8415700761656641,0.9200224497724497
ACC_TNR individual,0.9437719351941487,0.9836516445926193,0.9483382422531029
ACC_FNR individual,0.08083699633699633,0.15842992383433555,0.07997755022755022
ACC_PREC individual,0.931825094496147,0.9068295389251272,0.9358588356088352
ACC_REC individual,0.9191630036630035,0.8415700761656641,0.9200224497724497
SHD_FPR individual,0.05622806480585118,0.016348355407380732,0.05166175774689707
SHD_TPR individual,0.9191630036630035,0.8415700761656641,0.9200224497724497
SHD_TNR individual,0.9437719351941487,0.9836516445926193,0.9483382422531029
SHD_FNR individual,0.08083699633699633,0.15842992383433555,0.07997755022755022
SHD_PREC individual,0.931825094496147,0.9068295389251272,0.9358588356088352
SHD_REC individual,0.9191630036630035,0.8415700761656641,0.9200224497724497
runtime,0 days 00:00:07.399067,0 days 00:00:07.399067,0 days 00:00:07.399067
path,data_release/obs_add_small/30_2025-12-02_21-54-14-121537,data_release/obs_add_small/30_2025-12-02_21-54-14-121537,data_release/obs_add_small/30_2025-12-02_21-54-14-121537
