Metric,SG_max,WCG,SG_mean
AUROC Joint,0.8295058965615232,0.8389273874814808,0.8316371838590508
Max F1 Joint,0.7042698998418556,0.6143277723258096,0.7114093959731543
Acc Joint,0.7956,0.9033333333333333,0.7984
SHD Joint,0.5459401709401709,0.6688191881918819,0.5384615384615384
Max F1 th Joint,0.09772900491952896,0.11694996803998947,0.05208567902445793
Acc th Joint,0.1827214532743462,0.2626264485942892,0.0791411286159983
SHD th Joint,0.1827214532743462,0.2626264485942892,0.0791411286159983
Null AUROC Joint,0.5,0.5,0.5
NULL F1 Joint,0.5448195576251456,0.25256290773532153,0.5448195576251456
NULL ACC Joint,0.6256,0.8554666666666667,0.6256
NULL SHD Joint,1.0,1.0,1.0
F1_FPR Joint,0.18734015345268543,0.05112219451371571,0.13810741687979539
F1_TPR Joint,0.7126068376068376,0.5765682656826568,0.6784188034188035
F1_TNR Joint,0.8126598465473146,0.9488778054862843,0.8618925831202046
F1_FNR Joint,0.28739316239316237,0.42343173431734316,0.3215811965811966
F1_PREC Joint,0.6947916666666667,0.6558237145855194,0.7461809635722679
F1_REC Joint,0.7126068376068376,0.5765682656826568,0.6784188034188035
ACC_FPR Joint,0.09335038363171355,0.01979426433915212,0.07352941176470588
ACC_TPR Joint,0.6100427350427351,0.4483394833948339,0.5844017094017094
ACC_TNR Joint,0.9066496163682864,0.9802057356608479,0.9264705882352942
ACC_FNR Joint,0.38995726495726496,0.551660516605166,0.4155982905982906
ACC_PREC Joint,0.796373779637378,0.7928221859706363,0.8262839879154078
ACC_REC Joint,0.6100427350427351,0.4483394833948339,0.5844017094017094
SHD_FPR Joint,0.09335038363171355,0.01979426433915212,0.07352941176470588
SHD_TPR Joint,0.6100427350427351,0.4483394833948339,0.5844017094017094
SHD_TNR Joint,0.9066496163682864,0.9802057356608479,0.9264705882352942
SHD_FNR Joint,0.38995726495726496,0.551660516605166,0.4155982905982906
SHD_PREC Joint,0.796373779637378,0.7928221859706363,0.8262839879154078
SHD_REC Joint,0.6100427350427351,0.4483394833948339,0.5844017094017094
AUROC individual,0.8407439669807317,0.8541560172097624,0.8445114880475565
Max F1 individual,0.7876785198754948,0.6910082721416339,0.7933830535782769
Acc individual,0.8432000000000006,0.9186666666666671,0.8472000000000005
SHD individual,0.4225491452991454,0.5514182753520988,0.41353413253413257
Max F1 th individual,0.15080590688623488,0.20338810712099076,0.054976007496006785
Acc th individual,0.16195088434712776,0.19475344919730184,0.058322350039315005
SHD th individual,0.16195088434712776,0.19475344919730184,0.058322350039315005
Null AUROC individual,0.5,0.5,0.5
NULL F1 individual,0.5376653164997071,0.25040590203086627,0.5376653164997071
NULL ACC individual,0.6256000000000003,0.8554666666666665,0.6256000000000003
NULL SHD individual,1.0,1.0,1.0
F1_FPR individual,0.1829863297177538,0.04699421951199884,0.1816226523304696
F1_TPR individual,0.710600038850039,0.5588612710818595,0.7192840215340217
F1_TNR individual,0.8170136702822459,0.9530057804880012,0.8183773476695302
F1_FNR individual,0.28939996114996114,0.44113872891814054,0.28071597846597846
F1_PREC individual,0.754260655280392,0.7150870601362862,0.751979908979909
F1_REC individual,0.710600038850039,0.5588612710818595,0.7192840215340217
ACC_FPR individual,0.1070989902340521,0.024132049400956063,0.10915920839566344
ACC_TPR individual,0.7387650682650683,0.5872662052000284,0.7486656954156952
ACC_TNR individual,0.8929010097659476,0.9758679505990439,0.8908407916043359
ACC_FNR individual,0.2612349317349317,0.41273379479997124,0.25133430458430456
ACC_PREC individual,0.8464968577174458,0.8270030247530247,0.8434062089870912
ACC_REC individual,0.7387650682650683,0.5872662052000284,0.7486656954156952
SHD_FPR individual,0.1070989902340521,0.024132049400956063,0.10915920839566344
SHD_TPR individual,0.7387650682650683,0.5872662052000284,0.7486656954156952
SHD_TNR individual,0.8929010097659476,0.9758679505990439,0.8908407916043359
SHD_FNR individual,0.2612349317349317,0.41273379479997124,0.25133430458430456
SHD_PREC individual,0.8464968577174458,0.8270030247530247,0.8434062089870912
SHD_REC individual,0.7387650682650683,0.5872662052000284,0.7486656954156952
runtime,0 days 00:00:09.453412,0 days 00:00:09.453412,0 days 00:00:09.453412
path,data_release/obs_add_small/11_2025-12-02_21-54-13-649768,data_release/obs_add_small/11_2025-12-02_21-54-13-649768,data_release/obs_add_small/11_2025-12-02_21-54-13-649768
